"","Site","Block","Tree","Source","Name","cond","ht"
"424","PV",1,2,"ZE","ZE1",2,108
"425","PV",1,3,"ZE","ZE1",2,265
"426","PV",1,4,"ZE","ZE1",1,134
"427","PV",1,5,"ZE","ZE1",1,74
"428","PV",1,1,"ZE","ZE4",3,216
"429","PV",1,2,"ZE","ZE4",2,244
"430","PV",1,3,"ZE","ZE4",3,225
"431","PV",1,4,"ZE","ZE4",1,158
"432","PV",1,5,"ZE","ZE4",3,193
"433","PV",1,1,"ZE","ZE6",1,190
"434","PV",1,2,"ZE","ZE6",1,28
"435","PV",1,4,"ZE","ZE6",1,156
"436","PV",1,5,"ZE","ZE6",1,263
"437","PV",2,1,"AK","AK3",1,141
"438","PV",2,2,"AK","AK3",2,117
"439","PV",2,3,"AK","AK3",1,246
"440","PV",2,5,"AK","AK3",1,142
"441","PV",2,1,"AK","AK6",1,208
"442","PV",2,2,"AK","AK6",2,134
"443","PV",2,3,"AK","AK6",1,30
"444","PV",2,4,"AK","AK6",1,165
"445","PV",2,5,"AK","AK6",1,146
"446","PV",2,1,"AK","AK9",1,62
"447","PV",2,2,"AK","AK9",1,223
"448","PV",2,3,"AK","AK9",1,160
"449","PV",2,4,"AK","AK9",1,184
"450","PV",2,1,"BA","BA2",1,99
"451","PV",2,2,"BA","BA2",1,148
"452","PV",2,3,"BA","BA2",2,21
"453","PV",2,4,"BA","BA2",1,64
"454","PV",2,1,"BA","BA3",2,237
"455","PV",2,2,"BA","BA3",1,111
"456","PV",2,3,"BA","BA3",3,175
"457","PV",2,5,"BA","BA3",1,243
"458","PV",2,1,"BA","BA5",3,251
"459","PV",2,2,"BA","BA5",1,164
"460","PV",2,3,"BA","BA5",2,144
"461","PV",2,5,"BA","BA5",2,14
"462","PV",2,1,"BC","BC3",1,215
"463","PV",2,2,"BC","BC3",1,230
"464","PV",2,3,"BC","BC3",1,168
"465","PV",2,4,"BC","BC3",3,116
"466","PV",2,5,"BC","BC3",1,207
"467","PV",2,1,"BC","BC6",1,194
"468","PV",2,2,"BC","BC6",1,189
"469","PV",2,4,"BC","BC6",1,32
"470","PV",2,5,"BC","BC6",1,220
"471","PV",2,1,"BC","BC8",1,250
"472","PV",2,2,"BC","BC8",3,174
"473","PV",2,3,"BC","BC8",3,202
"474","PV",2,4,"BC","BC8",1,301
"475","PV",2,5,"BC","BC8",1,67
"476","PV",2,1,"BK","BK2",2,159
"477","PV",2,3,"BK","BK2",2,160
"478","PV",2,4,"BK","BK2",1,121
"479","PV",2,1,"BK","BK3",1,175
"480","PV",2,3,"BK","BK3",1,200
"481","PV",2,4,"BK","BK3",2,108
"482","PV",2,5,"BK","BK3",1,166
"483","PV",2,6,"BK","BK3",1,171
"484","PV",2,2,"BK","BK5",1,189
"485","PV",2,3,"BK","BK5",3,189
"486","PV",2,4,"BK","BK5",1,211
"487","PV",2,2,"BL","BL1",1,210
"488","PV",2,3,"BL","BL1",1,121
"489","PV",2,4,"BL","BL1",1,139
"490","PV",2,5,"BL","BL1",2,199
