"","Site","Block","Tree","Source","Name","cond","ht"
"563","PH",3,3,"KL","KL10",1,100
"564","PH",3,4,"KL","KL10",2,174
"565","PH",3,5,"KL","KL10",2,131
"566","PH",3,1,"KL","KL11",2,105
"567","PH",3,4,"KL","KL11",1,103
"568","PH",3,2,"KL","KL12",2,209
"569","PH",3,4,"KL","KL12",2,98
"570","PH",3,5,"KL","KL12",1,127
"571","PH",3,1,"KL","KL13",2,164
"572","PH",3,5,"KL","KL13",2,138
"573","PH",3,5,"KL","KL6",1,185
"574","PH",3,2,"KL","KL7",1,164
"575","PH",3,4,"KL","KL7",1,97
"576","PH",3,1,"KM","KM1",2,147
"577","PH",3,4,"KM","KM1",1,166
"578","PH",3,1,"KM","KM10",1,131
"579","PH",3,2,"KM","KM10",2,101
"580","PH",3,3,"KM","KM10",1,153
"581","PH",3,1,"LA","LA10",2,183
"582","PH",3,4,"LA","LA10",2,172
"583","PH",3,5,"LA","LA10",1,95
"584","PH",3,1,"LA","LA13",2,133
"585","PH",3,2,"LA","LA13",2,120
"586","PH",3,3,"LA","LA13",2,115
"587","PH",3,4,"LA","LA13",1,87
"588","PH",3,1,"LA","LA8",1,149
"589","PH",3,2,"LA","LA8",1,55
"590","PH",3,4,"LA","LA8",1,111
"591","PH",3,5,"LA","LA8",2,251
"592","PH",3,1,"LC","LC1",2,74
"593","PH",3,2,"LC","LC1",1,180
"594","PH",3,4,"LC","LC1",1,134
"595","PH",3,5,"LC","LC1",2,190
"596","PH",3,2,"LC","LC2",2,151
"597","PH",3,3,"LC","LC2",1,127
"598","PH",3,4,"LC","LC2",2,129
"599","PH",3,3,"OH","OH1",2,212
"600","PH",3,1,"OK","OK1",1,102
"601","PH",3,2,"OK","OK1",2,125
"602","PH",3,3,"OL","OL1",2,110
"603","PH",3,2,"OR","OR1",2,135
"604","PH",3,4,"OR","OR1",1,148
"605","PH",3,1,"PA","PA1",2,138
"606","PH",3,2,"PA","PA1",1,107
"607","PH",3,3,"PA","PA1",1,184
"608","PH",3,5,"PA","PA1",2,121
"609","PH",3,1,"PA","PA3",2,134
"610","PH",3,2,"PA","PA4",1,159
"611","PH",3,4,"PA","PA4",1,144
"612","PH",3,2,"PF","PF1",1,155
"613","PH",3,5,"PF","PF1",2,90
"614","PH",3,1,"PF","PF2",1,139
"615","PH",3,2,"PF","PF2",1,185
"616","PH",3,3,"PF","PF2",2,114
"617","PH",3,4,"PF","PF2",2,188
"618","PH",3,2,"PF","PF4",1,127
"619","PH",3,5,"PF","PF4",2,158
"620","PH",3,2,"PF","PF5",1,60
"621","PH",3,4,"PF","PF5",1,144
"622","PH",3,5,"PF","PF5",2,126
"623","PH",3,4,"PL","PL1",1,137
"624","PH",3,1,"PL","PL11",2,186
"625","PH",3,2,"PL","PL11",1,136
"626","PH",3,4,"PL","PL11",1,140
"627","PH",3,5,"PL","PL11",2,110
"628","PH",3,3,"PL","PL4",2,153
"629","PH",3,5,"PL","PL4",1,115
"630","PH",3,1,"PL","PL7",2,138
