"","Site","Group","DBK","NumLoc","NumDist","AIC"
"529",95,"Dist",0,0,0,0
"530",95,"Dist",0,0,0,0
"531",95,"Dist",4,0,0,0
"532",95,"Dist",42,0,0,0
"533",95,"Dist",0,0,0,0
"534",95,"Dist",50,0,0,0
"535",95,"Dist",0,0,0,0
"536",95,"Dist",0,0,0,0
"537",95,"Dist",0,0,0,0
"538",95,"Dist",0,0,0,0
"539",95,"Dist",0,0,0,0
"540",95,"Dist",0,0,0,0
"541",95,"Dist",0,0,0,0
"542",95,"Dist",0,0,0,0
"543",95,"Dist",104,0,0,0
"544",95,"Dist",0,0,0,0
"545",95,"Dist",50,0,0,0
"546",95,"Dist",29,0,0,0
"547",95,"Dist",0,0,0,0
"548",95,"Dist",58,0,0,0
"549",95,"Dist",0,0,0,0
"550",95,"Dist",2,0,0,0
"551",95,"Dist",0,0,0,0
"552",95,"Dist",11,0,0,0
"553",95,"Dist",7,0,0,0
"554",95,"Dist",74,0,0,0
"555",95,"Dist",0,0,0,0
"556",95,"Dist",0,0,0,0
"557",95,"Dist",15,0,0,0
"558",95,"Dist",0,0,0,0
"559",95,"Dist",0,0,0,0
"560",95,"Dist",0,0,0,0
"561",95,"Dist",0,0,0,0
"562",95,"Dist",30,0,0,0
"563",95,"Dist",46,0,0,0
"564",95,"Dist",19,0,0,0
"565",95,"Dist",0,0,0,0
"566",95,"Dist",26,0,0,0
"567",95,"Dist",0,0,0,0
"568",95,"Dist",0,0,0,0
"569",95,"Dist",0,0,0,0
"570",95,"Dist",0,0,0,0
"571",95,"Dist",7,0,0,0
"572",95,"Dist",0,0,0,0
"573",95,"Dist",0,0,0,0
"574",95,"Dist",0,0,0,0
"575",95,"Dist",27,0,0,0
"576",95,"Dist",0,0,0,0
"577",95,"Dist",0,0,0,0
"578",95,"Dist",0,0,0,0
"579",95,"Dist",0,0,0,0
"580",95,"Dist",0,0,0,0
"581",95,"Dist",0,0,0,0
"582",95,"Dist",17,0,0,0
"583",95,"Dist",0,0,0,0
"584",95,"Dist",24,0,0,0
"585",95,"Dist",36,0,0,0
"586",95,"Dist",0,0,0,0
"587",95,"Dist",2,0,0,0
"588",95,"Dist",12,0,0,0
"589",95,"Dist",17,0,0,0
"590",95,"Dist",0,0,0,0
"591",95,"Dist",12,0,0,0
"592",95,"Dist",15,0,0,0
"593",95,"Dist",21,0,0,0
"594",95,"Dist",0,0,0,0
"595",95,"Dist",0,0,0,0
"596",95,"Dist",0,0,0,0
"597",95,"Dist",0,0,0,0
