"","Site","Block","Tree","Source","Name","cond","ht"
"430","SF",1,2,"WV","WV2",2,95
"431","SF",1,3,"WV","WV2",1,102
"432","SF",1,5,"WV","WV2",2,32
"433","SF",1,1,"WV","WV6",1,140
"434","SF",1,2,"WV","WV6",1,105
"435","SF",1,3,"WV","WV6",1,37
"436","SF",1,4,"WV","WV6",2,51
"437","SF",1,1,"ZE","ZE1",2,65
"438","SF",1,2,"ZE","ZE1",1,95
"439","SF",1,3,"ZE","ZE1",1,49
"440","SF",1,4,"ZE","ZE1",1,99
"441","SF",1,1,"ZE","ZE4",2,69
"442","SF",1,2,"ZE","ZE4",2,81
"443","SF",1,3,"ZE","ZE4",1,30
"444","SF",1,4,"ZE","ZE4",2,110
"445","SF",1,5,"ZE","ZE4",1,59
"446","SF",1,1,"ZE","ZE6",1,110
"447","SF",1,2,"ZE","ZE6",1,34
"448","SF",1,3,"ZE","ZE6",1,43
"449","SF",1,4,"ZE","ZE6",1,47
"450","SF",1,5,"ZE","ZE6",1,101
"451","SF",2,1,"AK","AK3",1,41
"452","SF",2,2,"AK","AK3",1,34
"453","SF",2,3,"AK","AK3",2,42
"454","SF",2,4,"AK","AK3",1,88
"455","SF",2,5,"AK","AK3",2,89
"456","SF",2,1,"AK","AK6",1,27
"457","SF",2,2,"AK","AK6",2,78
"458","SF",2,3,"AK","AK6",1,191
"459","SF",2,4,"AK","AK6",2,92
"460","SF",2,5,"AK","AK6",1,59
"461","SF",2,1,"AK","AK9",2,80
"462","SF",2,2,"AK","AK9",1,64
"463","SF",2,3,"AK","AK9",1,111
"464","SF",2,4,"AK","AK9",2,92
"465","SF",2,5,"AK","AK9",2,60
"466","SF",2,3,"BA","BA2",1,60
"467","SF",2,4,"BA","BA2",1,115
"468","SF",2,1,"BA","BA3",1,104
"469","SF",2,2,"BA","BA3",1,137
"470","SF",2,4,"BA","BA3",1,115
"471","SF",2,5,"BA","BA3",2,84
"472","SF",2,1,"BA","BA5",2,77
"473","SF",2,3,"BA","BA5",1,6
"474","SF",2,4,"BA","BA5",1,129
"475","SF",2,5,"BA","BA5",1,98
"476","SF",2,1,"BC","BC3",2,108
"477","SF",2,2,"BC","BC3",2,36
"478","SF",2,3,"BC","BC3",1,38
"479","SF",2,4,"BC","BC3",1,111
"480","SF",2,5,"BC","BC3",1,102
"481","SF",2,1,"BC","BC6",2,48
"482","SF",2,3,"BC","BC6",2,92
"483","SF",2,5,"BC","BC6",1,52
"484","SF",2,1,"BC","BC8",1,73
"485","SF",2,4,"BC","BC8",1,31
