"","Site","Group","DBK","NumLoc","NumDist","AIC"
"429",78,"Local",0,0,0,0
"430",78,"Local",44,0,0,0
"431",78,"Local",6,0,0,0
"432",78,"Local",13,0,0,0
"433",78,"Local",16,0,0,0
"434",78,"Local",0,0,0,0
"435",78,"Local",122,0,0,0
"436",78,"Local",0,0,0,0
"437",78,"Local",0,0,0,0
"438",78,"Local",0,0,0,0
"439",78,"Local",37,0,0,0
"440",78,"Dist",0,0,0,0
"441",78,"Dist",0,0,0,0
"442",78,"Dist",16,0,0,0
"443",78,"Dist",0,0,0,0
"444",78,"Dist",46,0,0,0
"445",78,"Dist",30,0,0,0
"446",78,"Dist",27,0,0,0
"447",78,"Dist",0,0,0,0
"448",78,"Dist",0,0,0,0
"449",78,"Dist",59,0,0,0
"450",78,"Dist",0,0,0,0
"451",78,"Dist",0,0,0,0
"452",78,"Dist",16,0,0,0
"453",78,"Dist",17,0,0,0
"454",78,"Dist",0,0,0,0
"455",78,"Dist",40,0,0,0
"456",78,"Dist",0,0,0,0
"457",78,"Dist",0,0,0,0
"458",78,"Dist",21,0,0,0
"459",78,"Dist",0,0,0,0
"460",78,"Dist",0,0,0,0
"461",78,"Dist",3,0,0,0
"462",78,"Dist",91,0,0,0
"463",78,"Dist",0,0,0,0
"464",78,"Dist",0,0,0,0
"465",78,"Dist",67,0,0,0
"466",78,"Dist",17,0,0,0
"467",78,"Dist",0,0,0,0
"468",78,"Dist",14,0,0,0
"469",78,"Dist",4,0,0,0
"470",78,"Dist",33,0,0,0
"471",78,"Dist",3,0,0,0
"472",78,"Dist",19,0,0,0
"473",78,"Dist",65,0,0,0
"474",78,"Dist",36,0,0,0
"475",78,"Dist",0,0,0,0
"476",78,"Dist",0,0,0,0
"477",78,"Dist",96,0,0,0
"478",78,"Dist",14,0,0,0
"479",78,"Dist",21,0,0,0
"480",78,"Dist",0,0,0,0
"481",78,"Dist",0,0,0,0
"482",78,"Dist",28,0,0,0
"483",78,"Dist",21,0,0,0
"484",78,"Dist",0,0,0,0
"485",78,"Dist",0,0,0,0
"486",78,"Dist",0,0,0,0
"487",78,"Dist",73,0,0,0
"488",78,"Dist",0,0,0,0
"489",78,"Dist",0,0,0,0
"490",78,"Dist",8,0,0,0
"491",78,"Dist",36,0,0,0
"492",78,"Dist",0,0,0,0
"493",78,"Dist",0,0,0,0
"494",78,"Dist",0,0,0,0
"495",78,"Dist",0,0,0,0
"496",78,"Dist",48,0,0,0
"497",78,"Dist",0,0,0,0
"498",78,"Dist",0,0,0,0
"499",78,"Dist",0,0,0,0
"500",78,"Dist",26,0,0,0
"501",78,"Dist",53,0,0,0
"502",78,"Dist",0,0,0,0
"503",78,"Dist",0,0,0,0
"504",78,"Dist",69,0,0,0
"505",78,"Dist",7,0,0,0
"506",78,"Dist",3,0,0,0
"507",78,"Dist",35,0,0,0
"508",78,"Dist",0,0,0,0
"509",78,"Dist",45,0,0,0
"510",78,"Dist",0,0,0,0
"511",78,"Dist",0,0,0,0
"512",78,"Dist",0,0,0,0
"513",78,"Dist",0,0,0,0
"514",78,"Dist",37,0,0,0
"515",78,"Dist",75,0,0,0
"516",78,"Dist",2,0,0,0
"517",78,"Dist",7,0,0,0
"518",78,"Dist",37,0,0,0
"519",78,"Dist",19,0,0,0
"520",78,"Dist",35,0,0,0
"521",78,"Dist",58,0,0,0
"522",78,"Dist",0,0,0,0
"523",78,"Dist",34,0,0,0
"524",78,"Dist",0,0,0,0
"525",78,"Dist",0,0,0,0
"526",78,"Dist",0,0,0,0
"527",78,"Dist",13,0,0,0
"528",78,"Dist",0,0,0,0
"529",78,"Dist",0,0,0,0
"530",78,"Dist",0,0,0,0
"531",78,"Dist",0,0,0,0
"532",78,"Dist",40,0,0,0
"533",78,"Dist",11,0,0,0
"534",78,"Dist",38,0,0,0
"535",78,"Dist",2,0,0,0
"536",78,"Dist",0,0,0,0
"537",78,"Dist",0,0,0,0
"538",78,"Dist",0,0,0,0
"539",78,"Dist",0,0,0,0
"540",78,"Dist",21,0,0,0
"541",78,"Dist",4,0,0,0
"542",78,"Dist",96,0,0,0
"543",78,"Dist",38,0,0,0
"544",78,"Dist",0,0,0,0
"545",78,"Dist",19,0,0,0
"546",78,"Dist",0,0,0,0
"547",78,"Dist",15,0,0,0
"548",78,"Dist",0,0,0,0
