Site,Ecoregion,Source,Family,Block,Tree,Condition,Height,Distance,ElevDist,eFFP,MSP,Slope,Aspect,Hardiness,DD.5.sp,Year
PH,WIVA,AK,AK9,3,1,1,63,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,WIVA,AK,AK9,4,4,4,88,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,15
PH,CORA,BA,BA2,1,2,4,48,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,15
PH,CORA,BA,BA2,1,3,4,55,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,15
PH,CORA,BA,BA2,2,4,2,150,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,15
PH,CORA,BA,BA3,1,1,1,1,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,15
PH,CORA,BA,BA3,1,2,4,135,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,15
PH,CORA,BA,BA3,2,2,2,111,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,15
PH,CORA,BA,BA3,2,4,2,15,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,15
PH,CORA,BA,BA3,2,5,4,144,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,15
PH,CORA,BA,BA3,4,5,1,66,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,15
PH,CORA,BA,BA5,1,4,2,124,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,15
PH,CORA,BA,BA5,1,5,4,79,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,15
PH,CORA,BA,BA5,2,3,4,131,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,15
PH,PULO,BC,BC3,2,2,4,56,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,15
PH,PULO,BC,BC3,2,3,1,22,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,15
PH,PULO,BC,BC3,2,4,2,112,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,15
PH,PULO,BC,BC3,3,2,4,1,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,15
PH,PULO,BC,BC3,3,5,4,86,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,15
PH,PULO,BC,BC3,4,1,4,1,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,15
PH,PULO,BC,BC3,4,5,2,25,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,15
PH,PULO,BC,BC6,1,1,2,98,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,15
PH,PULO,BC,BC6,1,3,2,1,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,15
PH,PULO,BC,BC6,3,3,1,92,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,15
PH,PULO,BC,BC6,3,5,4,60,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,15
PH,PULO,BC,BC6,4,2,1,115,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,15
PH,PULO,BC,BC6,4,3,1,35,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,15
PH,PULO,BC,BC6,4,7,1,165,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,15
PH,PULO,BC,BC8,1,1,4,5,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,15
PH,PULO,BC,BC8,1,2,2,285,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,15
PH,PULO,BC,BC8,1,4,1,127,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,15
PH,PULO,BC,BC8,1,5,4,1,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,15
