"","Site","Ecoregion","Source","Family","Block","Tree","Condition","Height","Distance","ElevDist","eFFP","MSP","Slope","Aspect","Hardiness","DD.5.sp","Year"
"5326","SO","PULO","VI","VI5","4","2","4","47","660.627031066836","-276.80656445","581","53","122.984262369","23.2","74","2234","14"
"5327","SO","PULO","VI","VI5","4","4","2","32","660.627031066836","-276.80656445","581","53","122.984262369","23.2","74","2234","14"
"5328","SO","WIVA","WL","WL8","4","5","2","45","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","14"
"5329","SO","WIVA","WV","WV2","4","2","2","29","317.85200425481","-225.63211615","801","103","103.084262369","19.8","65","1870","14"
"5330","SO","WIVA","WV","WV2","4","4","1","42","317.85200425481","-225.63211615","801","103","103.084262369","19.8","65","1870","14"
"5331","SO","WIVA","WV","WV2","4","5","2","43","317.85200425481","-225.63211615","801","103","103.084262369","19.8","65","1870","14"
"5332","SO","WIVA","WV","WV6","4","2","2","70","317.843772615195","-225.49500344","801","103","103.084262369","19.8","65","1869","14"
"5333","SO","WIVA","WV","WV6","4","4","4","41","317.843772615195","-225.49500344","801","103","103.084262369","19.8","65","1869","14"
"5334","SO","WIVA","ZE","ZE1","4","2","2","18","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","14"
"5335","SO","WIVA","ZE","ZE4","4","2","2","46","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","14"
"5336","SO","WIVA","ZE","ZE4","4","3","1","39","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","14"
"5337","SO","WIVA","ZE","ZE4","4","4","2","40","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","14"
"5338","SO","WIVA","ZE","ZE4","4","5","1","56","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","14"
"5339","SO","WIVA","ZE","ZE6","4","1","4","31","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","14"
"5340","SO","CORA","SA","SA7","1","1","4","35","622.91248730524","50.5983954","983","-27","330.584262369","19.2","18","931","14"
"5341","SO","CSCD","DE","DE2","1","1","2","52",NA,NA,NA,NA,NA,NA,NA,NA,"14"
"5342","SO","PULO","BR","BR7","1","2","2","34","560.434259159091","-278.6519551","1013","101","98.384262369","16.2","68","2010","14"
"5343","SO","CORA","SA","SA5","1","1","4","18","623.363013235009","33.3402625","940","-29","336.784262369","19.8","18","951","14"
"5344","SO","CORA","LA","LA13","1","1","2","42","586.564641926858","242.7551679","662","-36","397.884262369","25.4","21","1045","14"
"5345","SO","PULO","BC","BC3","1","1","1","14","740.330530293661","-186.4741782","812","112","88.884262369","17.7","115","2525","14"
"5346","SO","CSCO","CC","CC7","1","1","2","46","509.563109555359","-294.47171558","435","-61","738.084262369","33.3","20","964","14"
"5347","SO","CSCO","BL","BL3","1","1","1","46","375.540070138778","121.8810332","787","-33","431.084262369","22.1","42","1360","14"
"5348","SO","KLMT","HC","HC1","1","1","2","18","251.344446219044","91.8283781","1216","17","202.284262369","15.5","34","1376","14"
"5349","SO","CORA","SC","SC4","1","2","2","39","601.885496396126","562.173197","914","-28","346.484262369","19.9","24","1122","14"
"5350","SO","CORA","BA","BA2","1","1","2","46","97.8656276257049","-268.21326921","1398","127","71.984262369","12.6","35","1876","14"
"5351","SO","CORA","SA","SA8","1","1","4","24","623.398598536242","49.0519038","947","-28","334.384262369","19.7","18","948","14"
"5352","SO","KLMT","KLa","KL10","1","1","1","41","66.7123239735179","676.2019633","1505","62","136.884262369","11.6","90","2184","14"
"5353","SO","CORA","LC","LC1","2","1","2","51","615.438430570665","293.9162552","1031","95","89.584262369","14.7","92","2506","14"
"5354","SO","KLMT","HC","HC2","1","2","4","26","251.326260707605","95.7916281","1216","17","202.184262369","15.5","34","1376","14"
"5355","SO","CSCO","BL","BL3","1","2","1","37","375.540070138778","121.8810332","787","-33","431.084262369","22.1","42","1360","14"
"5356","SO","PULO","VI","VI4","1","3","4","37","662.852561489434","-217.79876816","611","55","121.084262369","22.3","81","2302","14"
"5357","SO","CORA","LA","LA8","1","2","1","62","591.831972324976","381.050928","724","-32","370.484262369","23.6","23","1109","14"
"5358","SO","KLMT","HC","HC1","2","2","1","18","251.344446219044","91.8283781","1216","17","202.284262369","15.5","34","1376","14"
"5359","SO","PULO","OL","OL1","1","1","2","29","503.08330365779","-302.24474652","967","111","92.784262369","16.5","79","2132","14"
"5360","SO","CSCD","DE","DE4","1","2","1","39","265.216511333043","492","1638","204","60.984262369","9.5","187","2931","14"
"5361","SO","SRNA","PL","PL11","1","3","1","39","479.608483278082","585.904047","810","2","284.784262369","22.4","39","1253","14"
"5362","SO","WIVA","VE","VE5","1","2","4","57","166.163328954154","-90.0013738","1225","70","122.784262369","14.1","68","1949","14"
"5363","SO","CSCD","DE","DE4","2","1","4","35","265.216511333043","492","1638","204","60.984262369","9.5","187","2931","14"
"5364","SO","SRNA","PL","PL11","2","1","2","20","479.608483278082","585.904047","810","2","284.784262369","22.4","39","1253","14"
"5365","SO","CORA","BA","BA2","1","3","2","51","97.8656276257049","-268.21326921","1398","127","71.984262369","12.6","35","1876","14"
"5366","SO","CSCO","RV","RV3","1","3","4","50","365.335729180137","-38.3126984","716","-32","420.584262369","24.4","28","1099","14"
"5367","SO","CSCO","BL","BL2","1","1","2","39","375.580220579105","117.0671602","785","-33","431.484262369","22.2","42","1360","14"
"5368","SO","CORA","LA","LA10","1","2","2","1","590.365419630457","341.3028825","727","-31","362.484262369","23.6","22","1085","14"
"5369","SO","KLMT","BK","BK2","2","1","2","46","84.4025267282185","205.9009265","2688","279","50.884262369","7.4","42","1678","14"
"5370","SO","KLMT","KLc","KL14","2","2","4","41","136.163500448683","-6","1099","26","218.084262369","17.7","40","1238","14"
"5371","SO","KLMT","BK","BK5","2","1","2","35","84.1735445201019","200.8684462","2726","283","50.384262369","7.4","43","1678","14"
"5372","SO","CSCO","BL","BL2","2","1","2","31","375.580220579105","117.0671602","785","-33","431.484262369","22.2","42","1360","14"
"5373","SO","KLMT","CP","CP9","2","2","4","35","46.5994272672832","509.2123631","362","25","183.284262369","31","125","2350","14"
"5374","SO","SRNA","PL","PL4","1","4","2","40","476.318316794568","463.7992153","755","-4","307.284262369","23.6","38","1230","14"
"5375","SO","KLMT","RA","RA2","1","1","1","27","76.8259384148475","505","3256","350","43.284262369","6.1","54","1867","14"
"5376","SO","WIVA","WV","WV2","1","1","1","56","317.85200425481","-225.63211615","801","103","103.084262369","19.8","65","1870","14"
"5377","SO","KLMT","BK","BK5","1","3","4","25","84.1735445201019","200.8684462","2726","283","50.384262369","7.4","43","1678","14"
"5378","SO","KLMT","KLc","KL14","2","3","2","55","136.163500448683","-6","1099","26","218.084262369","17.7","40","1238","14"
"5379","SO","KLMT","HC","HC2","2","3","2","19","251.326260707605","95.7916281","1216","17","202.184262369","15.5","34","1376","14"
"5380","SO","WIVA","AK","AK9","2","1","2","39","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","14"
"5381","SO","CSCO","BL","BL3","2","2","1","25","375.540070138778","121.8810332","787","-33","431.084262369","22.1","42","1360","14"
"5382","SO","KLMT","KLb","KL12","2","2","1","29","112.166946908427","176","1145","17","225.484262369","16.4","52","1483","14"
"5383","SO","CSCD","DE","DE5","2","1","2","47","265.13834227676","458.8925058","1639","204","61.284262369","9.6","186","2916","14"
"5384","SO","PULO","BR","BR3","2","1","2","49","560.444882105842","-269.85674046","1011","101","98.384262369","16.2","69","2014","14"
"5385","SO","KLMT","GP","GP2","2","2","4","60","8.81009852511147","119.5952513","521","2","243.984262369","26.9","77","1890","14"
"5386","SO","CSCO","RV","RV3","2","1","1","37","365.335729180137","-38.3126984","716","-32","420.584262369","24.4","28","1099","14"
"5387","SO","PULO","FB","FB9","2","3","2","40","664.485334551609","-299.62078209","409","81","101.584262369","28.9","74","2220","14"
"5388","SO","KLMT","KLb","KL12","2","3","2","24","112.166946908427","176","1145","17","225.484262369","16.4","52","1483","14"
"5389","SO","KLMT","KLc","KL13","1","5","1","42","135.577219256292","867","979","21","201.684262369","16.5","117","2230","14"
"5390","SO","CORA","LC","LC2","1","3","2","29","613.735456925223","-124.572292","1179","107","83.084262369","13.2","96","2558","14"
"5391","SO","CORA","LA","LA8","1","3","1","25","591.831972324976","381.050928","724","-32","370.484262369","23.6","23","1109","14"
"5392","SO","CORA","LA","LA10","1","3","2","39","590.365419630457","341.3028825","727","-31","362.484262369","23.6","22","1085","14"
"5393","SO","KLMT","KLa","KL7","2","1","2","38","66.7556751571461","675.6591217","1505","62","137.084262369","11.6","90","2184","14"
"5394","SO","KLMT","KLa","KL7","2","2","1","47","66.7556751571461","675.6591217","1505","62","137.084262369","11.6","90","2184","14"
"5395","SO","PULO","BC","BC6","2","1","4","35","740.177315618642","-196.6210274","818","112","88.684262369","17.6","115","2530","14"
"5396","SO","CORA","BA","BA2","2","2","2","26","97.8656276257049","-268.21326921","1398","127","71.984262369","12.6","35","1876","14"
"5397","SO","CSCO","CC","CC4","2","2","4","45","509.598170347626","-288","448","-60","725.084262369","32.7","20","965","14"
"5398","SO","PULO","CL","CL1","1","3","2","20","609.906733353137","-272.94072819","595","125","82.584262369","23.3","69","2116","14"
"5399","SO","PULO","BC","BC8","1","3","4","59","740.103133284453","-200.6630235","829","113","88.184262369","17.4","116","2540","14"
"5400","SO","PULO","OL","OL1","1","3","2","37","503.08330365779","-302.24474652","967","111","92.784262369","16.5","79","2132","14"
"5401","SO","CSCO","BL","BL3","2","4","2","14","375.540070138778","121.8810332","787","-33","431.084262369","22.1","42","1360","14"
"5402","SO","PULO","FB","FB9","2","4","2","39","664.485334551609","-299.62078209","409","81","101.584262369","28.9","74","2220","14"
"5403","SO","CSCD","DE","DE2","2","2","2","14",NA,NA,NA,NA,NA,NA,NA,NA,"14"
"5404","SO","KLMT","HC","HC2","2","4","2","57","251.326260707605","95.7916281","1216","17","202.184262369","15.5","34","1376","14"
"5405","SO","PULO","CL","CL1","1","4","2","53","609.906733353137","-272.94072819","595","125","82.584262369","23.3","69","2116","14"
"5406","SO","CSCD","DE","DE5","2","2","4","51","265.13834227676","458.8925058","1639","204","61.284262369","9.6","186","2916","14"
"5407","SO","KLMT","CP","CP26","2","4","2","36","53.1167034526776","388.6523575","333","22","192.484262369","33.2","108","2205","14"
"5408","SO","CORA","GA","GA3","2","3","2","47","274.195572808128","-35.1828526","1251","3","229.584262369","15.1","35","1384","14"
"5409","SO","CSCO","BL","BL2","2","5","2","40","375.580220579105","117.0671602","785","-33","431.484262369","22.2","42","1360","14"
"5410","SO","KLMT","BK","BK5","2","3","2","62","84.1735445201019","200.8684462","2726","283","50.384262369","7.4","43","1678","14"
"5411","SO","WIVA","AK","AK3","1","3","1","49","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","14"
"5412","SO","WIVA","WV","WV2","1","3","4","29","317.85200425481","-225.63211615","801","103","103.084262369","19.8","65","1870","14"
"5413","SO","CSCO","SR","SR2","1","4","2","49","508.403555336462","-301.51549471","472","-61","746.384262369","32","20","928","14"
"5414","SO","PULO","PA","PA3","1","3","4","38","619.011537276873","-259.39750909","554","40","125.284262369","23.2","80","2438","14"
"5415","SO","CSCD","PF","PF5","1","4","1","58","485.695589335358","-37.2152584","713","133","81.784262369","20","95","2323","14"
"5416","SO","PULO","CR","CR2","1","4","2","36","393.767177639009","-202.9783438","846","141","80.184262369","18.4","73","2059","14"
"5417","SO","CORA","BA","BA5","1","4","2","36","98.0440418529103","-271.89674733","1371","124","72.984262369","12.8","35","1885","14"
"5418","SO","CSCO","CA","CA4","2","3","4","57","441.652699782495","-162.2082502","734","-45","544.684262369","24.3","25","967","14"
"5419","SO","CSCO","SR","SR3","2","4","2","46","508.405965748811","-302.93960765","434","-62","790.084262369","33.5","20","945","14"
"5420","SO","CORA","LA","LA13","2","3","1","17","586.564641926858","242.7551679","662","-36","397.884262369","25.4","21","1045","14"
"5421","SO","KLMT","RA","RA8","2","3","4","21","76.8259384148475","505","3256","350","43.284262369","6.1","54","1867","14"
"5422","SO","KLMT","KLc","KL13","2","2","1","25","135.577219256292","867","979","21","201.684262369","16.5","117","2230","14"
"5423","SO","CORA","BA","BA5","2","2","2","24","98.0440418529103","-271.89674733","1371","124","72.984262369","12.8","35","1885","14"
"5424","SO","CORA","GA","GA2","1","4","2","39","274.348715490614","-57.3354134","1255","4","228.184262369","15","35","1387","14"
"5425","SO","WIVA","VE","VE5","1","4","1","47","166.163328954154","-90.0013738","1225","70","122.784262369","14.1","68","1949","14"
"5426","SO","SRNA","SN","SN3","1","4","2","37","409.922926606274","134.3377691","856","-4","316.084262369","22.4","28","983","14"
"5427","SO","CORA","LC","LC2","1","4","4","21","613.735456925223","-124.572292","1179","107","83.084262369","13.2","96","2558","14"
"5428","SO","PULO","BC","BC6","2","2","4","42","740.177315618642","-196.6210274","818","112","88.684262369","17.6","115","2530","14"
"5429","SO","KLMT","KLa","KL7","2","3","2","35","66.7556751571461","675.6591217","1505","62","137.084262369","11.6","90","2184","14"
"5430","SO","WIVA","ZE","ZE4","2","2","4","46","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","14"
"5431","SO","SRNA","PL","PL4","2","3","4","27","476.318316794568","463.7992153","755","-4","307.284262369","23.6","38","1230","14"
"5432","SO","SRNA","PL","PL7","2","3","4","35","480.658787173386","677.946738","861","10","257.684262369","20.9","46","1392","14"
"5433","SO","CORA","LC","LC2","2","3","4","77","613.735456925223","-124.572292","1179","107","83.084262369","13.2","96","2558","14"
"5434","SO","WIVA","OR","OR1","2","3","1","45","323.57737661802","-129","928","87","108.184262369","17","85","2139","14"
"5435","SO","WIVA","WV","WV6","2","4","2","22","317.843772615195","-225.49500344","801","103","103.084262369","19.8","65","1869","14"
"5436","SO","KLMT","KLa","KL10","2","2","2","50","66.7123239735179","676.2019633","1505","62","136.884262369","11.6","90","2184","14"
"5437","SO","KLMT","RA","RA8","1","4","1","42","76.8259384148475","505","3256","350","43.284262369","6.1","54","1867","14"
"5438","SO","SRNA","PL","PL7","1","2","2","49","480.658787173386","677.946738","861","10","257.684262369","20.9","46","1392","14"
"5439","SO","KLMT","CY","CY6","2","3","1","36","43.2650877727978","-49.9655697","541","32","175.784262369","26.3","67","1832","14"
"5440","SO","WIVA","WL","WL3","2","2","2","38","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","14"
"5441","SO","WIVA","WL","WL8","2","3","4","50","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","14"
"5442","SO","CORA","GA","GA2","2","4","4","36","274.348715490614","-57.3354134","1255","4","228.184262369","15","35","1387","14"
"5443","SO","CORA","SA","SA5","2","2","1","42","623.363013235009","33.3402625","940","-29","336.784262369","19.8","18","951","14"
"5444","SO","PULO","PA","PA1","2","2","2","57","617.748723810538","-207.9989806","625","49","116.984262369","21.1","90","2524","14"
"5445","SO","WIVA","AK","AK9","1","4","4","26","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","14"
"5446","SO","CSCO","CC","CC2","1","5","4","53","509.638057216889","-279.25177662","444","-61","728.484262369","32.9","20","965","14"
"5447","SO","WIVA","WV","WV2","2","2","2","36","317.85200425481","-225.63211615","801","103","103.084262369","19.8","65","1870","14"
"5448","SO","CORA","SA","SA5","2","3","2","43","623.363013235009","33.3402625","940","-29","336.784262369","19.8","18","951","14"
"5449","SO","CORA","BA","BA2","2","3","2","23","97.8656276257049","-268.21326921","1398","127","71.984262369","12.6","35","1876","14"
"5450","SO","PULO","FW","FW3","2","4","2","31","535.254786832285","-209.0350518","734","107","94.684262369","20.4","72","2066","14"
"5451","SO","PULO","OH","OH1","2","4","2","53","643.01676691733","-289.09059301","235","59","110.784262369","37.8","73","2314","14"
"5452","SO","PULO","PA","PA1","2","3","2","36","617.748723810538","-207.9989806","625","49","116.984262369","21.1","90","2524","14"
"5453","SO","WIVA","ZE","ZE4","2","3","2","46","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","14"
"5454","SO","PULO","CL","CL1","1","5","1","46","609.906733353137","-272.94072819","595","125","82.584262369","23.3","69","2116","14"
"5455","SO","KLMT","BK","BK3","1","5","2","64","81.5626884285419","-85.2662816","2253","226","59.584262369","8.8","41","1639","14"
"5456","SO","KLMT","BK","BK2","2","3","1","19","84.4025267282185","205.9009265","2688","279","50.884262369","7.4","42","1678","14"
"5457","SO","WIVA","ZE","ZE1","2","5","2","26","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","14"
"5458","SO","CORA","LA","LA13","2","4","4","47","586.564641926858","242.7551679","662","-36","397.884262369","25.4","21","1045","14"
"5459","SO","SRNA","PL","PL7","2","5","2","22","480.658787173386","677.946738","861","10","257.684262369","20.9","46","1392","14"
"5460","SO","SRNA","SN","SN3","2","4","1","42","409.922926606274","134.3377691","856","-4","316.084262369","22.4","28","983","14"
"5461","SO","CORA","LA","LA5","1","4","4","54","600.151530340138","137","774","-33","378.784262369","22.9","20","983","14"
"5462","SO","PULO","KM","KM10","1","4","2","48","532.614924024217","-227.59566572","924","101","98.084262369","17.3","71","2052","14"
"5463","SO","KLMT","KLa","KL10","2","5","2","43","66.7123239735179","676.2019633","1505","62","136.884262369","11.6","90","2184","14"
"5464","SO","CORA","SA","SA7","2","5","1","47","622.91248730524","50.5983954","983","-27","330.584262369","19.2","18","931","14"
"5465","SO","CORA","LA","LA5","2","3","2","29","600.151530340138","137","774","-33","378.784262369","22.9","20","983","14"
"5466","SO","CSCO","RV","RV4","2","2","2","45","365.352720278089","-39.4920591","719","-32","418.484262369","24.3","28","1104","14"
"5467","SO","CORA","LC","LC1","2","5","2","57","615.438430570665","293.9162552","1031","95","89.584262369","14.7","92","2506","14"
"5468","SO","CSCO","RV","RV4","2","4","1","21","365.352720278089","-39.4920591","719","-32","418.484262369","24.3","28","1104","14"
"5469","SO","WIVA","WV","WV6","2","6","2","30","317.843772615195","-225.49500344","801","103","103.084262369","19.8","65","1869","14"
"5470","SO","CSCO","RV","RV3","1","5","4","35","365.335729180137","-38.3126984","716","-32","420.584262369","24.4","28","1099","14"
"5471","SO","WIVA","ZE","ZE4","1","3","2","49","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","14"
"5472","SO","PULO","CR","CR3","1","5","2","59","393.767177639009","-202.9783438","846","141","80.184262369","18.4","73","2059","14"
"5473","SO","PULO","PA","PA1","1","5","1","45","617.748723810538","-207.9989806","625","49","116.984262369","21.1","90","2524","14"
"5474","SO","KLMT","KLa","KL10","1","4","4","26","66.7123239735179","676.2019633","1505","62","136.884262369","11.6","90","2184","14"
"5475","SO","WIVA","AK","AK9","2","5","4","43","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","14"
"5476","SO","PULO","BC","BC6","2","5","2","59","740.177315618642","-196.6210274","818","112","88.684262369","17.6","115","2530","14"
"5477","SO","CSCO","RV","RV3","2","4","1","34","365.335729180137","-38.3126984","716","-32","420.584262369","24.4","28","1099","14"
"5478","SO","CSCO","CC","CC7","2","5","4","25","509.563109555359","-294.47171558","435","-61","738.084262369","33.3","20","964","14"
"5479","SO","PULO","PA","PA4","2","5","2","16","618.423019087969","-237.14330959","589","44","121.384262369","22.2","84","2476","14"
"5480","SO","CSCO","RV","RV3","2","5","1","59","365.335729180137","-38.3126984","716","-32","420.584262369","24.4","28","1099","14"
"5481","SO","PULO","KM","KM1","2","5","2","30","532.781532114339","-236.916507","925","101","98.384262369","17.3","71","2046","14"
"5482","SO","CORA","LC","LC2","2","5","2","46","613.735456925223","-124.572292","1179","107","83.084262369","13.2","96","2558","14"
"5483","SO","PULO","FB","FB3","2","4","2","44","662.855974152325","-304.482917618","402","81","101.484262369","29.3","73","2208","14"
"5484","SO","CORA","LA","LA10","1","4","2","67","590.365419630457","341.3028825","727","-31","362.484262369","23.6","22","1085","14"
"5485","SO","CSCO","CC","CC4","1","5","4","32","509.598170347626","-288","448","-60","725.084262369","32.7","20","965","14"
"5486","SO","WIVA","WV","WV2","1","5","2","40","317.85200425481","-225.63211615","801","103","103.084262369","19.8","65","1870","14"
"5487","SO","CORA","LA","LA10","1","5","2","46","590.365419630457","341.3028825","727","-31","362.484262369","23.6","22","1085","14"
"5488","SO","CORA","BA","BA2","2","5","4","29","97.8656276257049","-268.21326921","1398","127","71.984262369","12.6","35","1876","14"
"5489","SO","CSCO","HP","HP1","2","5","2","23","394.104203231916","-4","717","-37","469.984262369","24.6","28","1066","14"
"5490","SO","CSCO","CC","CC2","2","5","2","5","509.638057216889","-279.25177662","444","-61","728.484262369","32.9","20","965","14"
"5491","SO","PULO","VI","VI3","2","5","1","51","666.380684416106","-233.84889918","629","57","120.184262369","21.9","79","2284","14"
"5492","SO","CORA","SA","SA5","4","1","1","30","623.363013235009","33.3402625","940","-29","336.784262369","19.8","18","951","14"
"5493","SO","WIVA","AK","AK9","3","1","1","40","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","14"
"5494","SO","CORA","BA","BA3","3","1","2","49","97.3158579356447","-264.27583187","1415","129","71.884262369","12.5","35","1861","14"
"5495","SO","KLMT","HC","HC1","3","1","1","61","251.344446219044","91.8283781","1216","17","202.284262369","15.5","34","1376","14"
"5496","SO","CSCD","DE","DE5","3","2","2","33","265.13834227676","458.8925058","1639","204","61.284262369","9.6","186","2916","14"
"5497","SO","KLMT","KLb","KL12","3","1","4","44","112.166946908427","176","1145","17","225.484262369","16.4","52","1483","14"
"5498","SO","WIVA","VE","VE5","4","1","1","25","166.163328954154","-90.0013738","1225","70","122.784262369","14.1","68","1949","14"
"5499","SO","SRNA","SN","SN3","3","1","1","48","409.922926606274","134.3377691","856","-4","316.084262369","22.4","28","983","14"
"5500","SO","PULO","PA","PA4","3","1","2","18","618.423019087969","-237.14330959","589","44","121.384262369","22.2","84","2476","14"
"5501","SO","CORA","LC","LC1","3","1","2","31","615.438430570665","293.9162552","1031","95","89.584262369","14.7","92","2506","14"
"5502","SO","SRNA","SN","SN3","3","2","1","72","409.922926606274","134.3377691","856","-4","316.084262369","22.4","28","983","14"
"5503","SO","PULO","CR","CR4","3","1","1","57","393.767177639009","-202.9783438","846","141","80.184262369","18.4","73","2059","14"
"5504","SO","WIVA","AK","AK3","3","1","4","37","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","14"
"5505","SO","KLMT","CP","CP9","3","1","4","1","46.5994272672832","509.2123631","362","25","183.284262369","31","125","2350","14"
"5506","SO","PULO","PA","PA1","3","1","2","39","617.748723810538","-207.9989806","625","49","116.984262369","21.1","90","2524","14"
"5507","SO","CORA","LA","LA8","4","2","1","22","591.831972324976","381.050928","724","-32","370.484262369","23.6","23","1109","14"
"5508","SO","CORA","LC","LC1","4","1","2","57","615.438430570665","293.9162552","1031","95","89.584262369","14.7","92","2506","14"
"5509","SO","KLMT","RA","RA2","4","1","4","24","76.8259384148475","505","3256","350","43.284262369","6.1","54","1867","14"
"5510","SO","PULO","BC","BC6","3","2","1","40","740.177315618642","-196.6210274","818","112","88.684262369","17.6","115","2530","14"
"5511","SO","PULO","CR","CR4","3","3","2","31","393.767177639009","-202.9783438","846","141","80.184262369","18.4","73","2059","14"
"5512","SO","PULO","VI","VI4","3","2","1","41","662.852561489434","-217.79876816","611","55","121.084262369","22.3","81","2302","14"
"5513","SO","CSCD","DE","DE2","3","1","4","36",NA,NA,NA,NA,NA,NA,NA,NA,"14"
"5514","SO","CSCO","BL","BL2","3","2","4","43","375.580220579105","117.0671602","785","-33","431.484262369","22.2","42","1360","14"
"5515","SO","CSCO","BL","BL1","3","1","2","42","377.140814637393","103","767","-34","437.784262369","22.5","41","1360","14"
"5516","SO","CSCO","CC","CC4","3","1","2","10","509.598170347626","-288","448","-60","725.084262369","32.7","20","965","14"
"5517","SO","CSCD","PF","PF2","3","2","2","31","485.403002988069","128.4071987","858","152","72.684262369","17.1","108","2483","14"
"5518","SO","CORA","SA","SA8","4","1","4","6","623.398598536242","49.0519038","947","-28","334.384262369","19.7","18","948","14"
"5519","SO","KLMT","KLc","KL13","4","1","4","31","135.577219256292","867","979","21","201.684262369","16.5","117","2230","14"
"5520","SO","CORA","BA","BA2","4","1","2","27","97.8656276257049","-268.21326921","1398","127","71.984262369","12.6","35","1876","14"
"5521","SO","KLMT","KLc","KL14","3","1","2","13","136.163500448683","-6","1099","26","218.084262369","17.7","40","1238","14"
"5522","SO","CORA","LA","LA10","3","2","1","31","590.365419630457","341.3028825","727","-31","362.484262369","23.6","22","1085","14"
"5523","SO","CORA","BA","BA2","3","3","2","56","97.8656276257049","-268.21326921","1398","127","71.984262369","12.6","35","1876","14"
"5524","SO","CORA","GA","GA1","3","1","2","27","274.10843243312","-149.6550878","1187","-7","259.084262369","15.8","34","1372","14"
"5525","SO","CSCO","CA","CA3","3","3","1","58","441.653031908936","-164.6910296","733","-45","545.284262369","24.3","25","967","14"
"5526","SO","CSCO","CC","CC4","4","1","1","32","509.598170347626","-288","448","-60","725.084262369","32.7","20","965","14"
"5527","SO","WIVA","OR","OR1","4","1","2","52","323.57737661802","-129","928","87","108.184262369","17","85","2139","14"
"5528","SO","CORA","BA","BA5","3","1","1","47","98.0440418529103","-271.89674733","1371","124","72.984262369","12.8","35","1885","14"
"5529","SO","CSCO","BL","BL2","3","3","2","43","375.580220579105","117.0671602","785","-33","431.484262369","22.2","42","1360","14"
"5530","SO","KLMT","KLa","KL10","3","2","2","43","66.7123239735179","676.2019633","1505","62","136.884262369","11.6","90","2184","14"
"5531","SO","WIVA","WL","WL3","4","1","2","43","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","14"
"5532","SO","WIVA","ZE","ZE6","3","3","2","40","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","14"
"5533","SO","SRNA","SN","SN3","3","3","2","13","409.922926606274","134.3377691","856","-4","316.084262369","22.4","28","983","14"
"5534","SO","PULO","KM","KM10","3","3","2","34","532.614924024217","-227.59566572","924","101","98.084262369","17.3","71","2052","14"
"5535","SO","KLMT","KLb","KL12","3","4","4","20","112.166946908427","176","1145","17","225.484262369","16.4","52","1483","14"
"5536","SO","WIVA","ZE","ZE1","4","1","4","63","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","14"
"5537","SO","PULO","BR","BR7","4","2","2","40","560.434259159091","-278.6519551","1013","101","98.384262369","16.2","68","2010","14"
"5538","SO","CSCO","SR","SR3","3","3","1","15","508.405965748811","-302.93960765","434","-62","790.084262369","33.5","20","945","14"
"5539","SO","SRNA","SN","SN1","3","2","2","43","400.518984434705","149.7435315","1126","6","277.784262369","17.9","31","1053","14"
"5540","SO","WIVA","AK","AK3","4","2","4","18","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","14"
"5541","SO","CSCD","OK","OK1","4","1","1","29","153.242155535923","620.9884154","1039","187","67.784262369","14.8","118","2523","14"
"5542","SO","KLMT","HC","HC1","4","2","2","27","251.344446219044","91.8283781","1216","17","202.284262369","15.5","34","1376","14"
"5543","SO","CORA","SA","SA5","4","2","1","19","623.363013235009","33.3402625","940","-29","336.784262369","19.8","18","951","14"
"5544","SO","CSCO","RV","RV3","4","2","2","34","365.335729180137","-38.3126984","716","-32","420.584262369","24.4","28","1099","14"
"5545","SO","SRNA","SN","SN1","3","4","2","35","400.518984434705","149.7435315","1126","6","277.784262369","17.9","31","1053","14"
"5546","SO","WIVA","OR","OR1","3","3","1","65","323.57737661802","-129","928","87","108.184262369","17","85","2139","14"
"5547","SO","CSCO","CC","CC2","4","2","1","42","509.638057216889","-279.25177662","444","-61","728.484262369","32.9","20","965","14"
"5548","SO","KLMT","BK","BK2","3","3","2","44","84.4025267282185","205.9009265","2688","279","50.884262369","7.4","42","1678","14"
