"","Site","Block","Tree","Source","Name","cond","ht","Year"
"5359","PV",4,3,"KM","KM1",3,192,14
"5360","PV",4,4,"KM","KM1",2,108,14
"5361","PV",4,5,"KM","KM1",1,220,14
"5362","PV",4,1,"KM","KM10",2,26,14
"5363","PV",4,2,"KM","KM10",1,124,14
"5364","PV",4,4,"KM","KM10",1,237,14
"5365","PV",4,5,"KM","KM10",2,101,14
"5366","PV",4,2,"LA","LA10",3,97,14
"5367","PV",4,5,"LA","LA10",2,27,14
"5368","PV",4,1,"LA","LA13",1,138,14
"5369","PV",4,2,"LA","LA13",1,164,14
"5370","PV",4,5,"LA","LA13",1,124,14
"5371","PV",4,1,"LA","LA5",1,155,14
"5372","PV",4,5,"LA","LA5",3,201,14
"5373","PV",4,2,"LA","LA8",2,181,14
"5374","PV",4,4,"LA","LA8",2,182,14
"5375","PV",4,5,"LA","LA8",2,129,14
"5376","PV",4,1,"LC","LC1",3,286,14
"5377","PV",4,2,"LC","LC1",3,229,14
"5378","PV",4,3,"LC","LC1",1,76,14
"5379","PV",4,4,"LC","LC1",1,138,14
"5380","PV",4,5,"LC","LC1",1,171,14
"5381","PV",4,2,"LC","LC2",1,86,14
"5382","PV",4,5,"LC","LC2",3,101,14
"5383","PV",4,2,"OH","OH1",3,165,14
"5384","PV",4,3,"OH","OH1",1,147,14
"5385","PV",4,4,"OH","OH1",1,165,14
"5386","PV",4,5,"OH","OH1",2,208,14
"5387","PV",4,1,"OK","OK1",1,120,14
"5388","PV",4,2,"OK","OK1",1,213,14
"5389","PV",4,3,"OK","OK1",3,269,14
"5390","PV",4,4,"OK","OK1",2,163,14
"5391","PV",4,5,"OK","OK1",2,67,14
"5392","PV",4,1,"OL","OL1",1,195,14
"5393","PV",4,2,"OL","OL1",1,150,14
"5394","PV",4,3,"OL","OL1",3,113,14
"5395","PV",4,5,"OL","OL1",1,119,14
"5396","PV",4,1,"OR","OR1",2,245,14
"5397","PV",4,2,"OR","OR1",1,226,14
"5398","PV",4,3,"OR","OR1",1,199,14
"5399","PV",4,4,"OR","OR1",3,191,14
"5400","PV",4,5,"OR","OR1",1,221,14
"5401","PV",4,2,"PA","PA1",3,208,14
"5402","PV",4,4,"PA","PA1",1,81,14
"5403","PV",4,1,"PA","PA3",1,148,14
"5404","PV",4,2,"PA","PA3",1,221,14
"5405","PV",4,4,"PA","PA3",3,113,14
"5406","PV",4,5,"PA","PA3",1,105,14
"5407","PV",4,1,"PA","PA4",1,147,14
"5408","PV",4,2,"PA","PA4",1,115,14
"5409","PV",4,3,"PA","PA4",1,141,14
"5410","PV",4,4,"PA","PA4",2,193,14
"5411","PV",4,5,"PA","PA4",1,134,14
"5412","PV",4,1,"PF","PF1",1,194,14
"5413","PV",4,2,"PF","PF1",1,216,14
"5414","PV",4,3,"PF","PF1",1,171,14
"5415","PV",4,4,"PF","PF1",3,52,14
"5416","PV",4,5,"PF","PF1",2,100,14
"5417","PV",4,1,"PF","PF2",3,164,14
"5418","PV",4,2,"PF","PF2",1,212,14
"5419","PV",4,3,"PF","PF2",1,150,14
"5420","PV",4,4,"PF","PF2",1,163,14
"5421","PV",4,1,"PF","PF5",1,96,14
"5422","PV",4,3,"PF","PF5",2,109,14
"5423","PV",4,1,"PL","PL1",1,214,14
"5424","PV",4,2,"PL","PL1",3,173,14
"5425","PV",4,3,"PL","PL1",1,216,14
"5426","PV",4,4,"PL","PL1",1,187,14
"5427","PV",4,5,"PL","PL1",1,178,14
"5428","PV",4,6,"PL","PL1",1,9,14
"5429","PV",4,1,"PL","PL11",3,99,14
"5430","PV",4,4,"PL","PL11",1,178,14
"5431","PV",4,3,"PL","PL4",1,73,14
"5432","PV",4,4,"PL","PL4",2,89,14
"5433","PV",4,5,"PL","PL4",1,103,14
"5434","PV",4,1,"PL","PL7",1,172,14
"5435","PV",4,2,"PL","PL7",1,223,14
"5436","PV",4,3,"PL","PL7",3,123,14
"5437","PV",4,4,"PL","PL7",1,215,14
"5438","PV",4,5,"PL","PL7",2,141,14
"5439","PV",4,1,"RA","RA2",1,94,14
"5440","PV",4,2,"RA","RA2",1,99,14
"5441","PV",4,3,"RA","RA2",1,119,14
"5442","PV",4,5,"RA","RA2",1,109,14
"5443","PV",4,1,"RA","RA8",1,137,14
"5444","PV",4,3,"RA","RA8",2,262,14
"5445","PV",4,4,"RA","RA8",3,261,14
"5446","PV",4,5,"RA","RA8",1,243,14
"5447","PV",4,2,"RV","RV3",1,187,14
"5448","PV",4,3,"RV","RV3",2,150,14
"5449","PV",4,5,"RV","RV3",1,146,14
"5450","PV",4,1,"RV","RV4",1,161,14
"5451","PV",4,2,"RV","RV4",1,195,14
"5452","PV",4,3,"RV","RV4",1,81,14
"5453","PV",4,4,"RV","RV4",2,222,14
"5454","PV",4,5,"RV","RV4",3,228,14
"5455","PV",4,1,"RV","RV8",1,183,14
"5456","PV",4,2,"RV","RV8",3,132,14
"5457","PV",4,3,"RV","RV8",1,144,14
"5458","PV",4,4,"RV","RV8",2,92,14
"5459","PV",4,2,"SA","SA5",3,116,14
"5460","PV",4,1,"SA","SA7",2,65,14
"5461","PV",4,4,"SA","SA8",1,78,14
"5462","PV",4,1,"SC","SC4",1,184,14
"5463","PV",4,4,"SC","SC4",2,87,14
"5464","PV",4,5,"SC","SC4",1,94,14
"5465","PV",4,2,"SN","SN1",2,157,14
"5466","PV",4,3,"SN","SN1",1,195,14
"5467","PV",4,4,"SN","SN1",2,184,14
"5468","PV",4,5,"SN","SN1",1,206,14
"5469","PV",4,1,"SN","SN2",3,100,14
"5470","PV",4,2,"SN","SN2",1,70,14
"5471","PV",4,3,"SN","SN2",3,170,14
"5472","PV",4,4,"SN","SN2",1,79,14
"5473","PV",4,1,"SN","SN3",1,94,14
"5474","PV",4,2,"SN","SN3",3,239,14
"5475","PV",4,4,"SN","SN3",1,252,14
"5476","PV",4,2,"SN","SN4",2,86,14
"5477","PV",4,3,"SN","SN4",1,147,14
"5478","PV",4,4,"SN","SN4",1,233,14
"5479","PV",4,5,"SN","SN4",1,198,14
"5480","PV",4,1,"SR","SR2",1,189,14
"5481","PV",4,2,"SR","SR2",3,148,14
"5482","PV",4,4,"SR","SR2",1,116,14
"5483","PV",4,5,"SR","SR2",1,142,14
"5484","PV",4,1,"SR","SR3",2,126,14
"5485","PV",4,3,"SR","SR3",2,225,14
"5486","PV",4,4,"SR","SR3",2,169,14
"5487","PV",4,5,"SR","SR3",1,113,14
"5488","PV",4,1,"VE","VE10",1,76,14
"5489","PV",4,2,"VE","VE10",1,103,14
"5490","PV",4,3,"VE","VE10",3,133,14
"5491","PV",4,4,"VE","VE10",2,138,14
"5492","PV",4,5,"VE","VE10",3,20,14
"5493","PV",4,1,"VE","VE5",1,92,14
"5494","PV",4,2,"VE","VE5",2,152,14
"5495","PV",4,3,"VE","VE5",2,89,14
"5496","PV",4,5,"VE","VE5",1,222,14
"5497","PV",4,1,"VE","VE7",1,134,14
"5498","PV",4,3,"VE","VE7",1,171,14
"5499","PV",4,4,"VE","VE7",1,100,14
"5500","PV",4,5,"VE","VE7",2,107,14
"5501","PV",4,2,"VI","VI3",1,183,14
"5502","PV",4,3,"VI","VI3",1,174,14
"5503","PV",4,4,"VI","VI3",2,138,14
"5504","PV",4,5,"VI","VI3",2,118,14
"5505","PV",4,1,"VI","VI4",1,149,14
"5506","PV",4,2,"VI","VI4",1,188,14
"5507","PV",4,4,"VI","VI4",1,77,14
"5508","PV",4,5,"VI","VI4",2,130,14
"5509","PV",4,1,"VI","VI5",1,152,14
"5510","PV",4,2,"VI","VI5",1,188,14
"5511","PV",4,3,"VI","VI5",1,145,14
"5512","PV",4,4,"VI","VI5",1,223,14
"5513","PV",4,5,"VI","VI5",1,120,14
"5514","PV",4,1,"WL","WL3",2,180,14
"5515","PV",4,2,"WL","WL3",3,111,14
"5516","PV",4,3,"WL","WL3",2,164,14
"5517","PV",4,5,"WL","WL3",1,197,14
"5518","PV",4,1,"WL","WL8",1,39,14
"5519","PV",4,2,"WL","WL8",3,113,14
"5520","PV",4,3,"WL","WL8",3,255,14
"5521","PV",4,4,"WL","WL8",1,124,14
"5522","PV",4,5,"WL","WL8",1,150,14
"5523","PV",4,1,"WV","WV2",2,77,14
"5524","PV",4,2,"WV","WV2",1,110,14
"5525","PV",4,3,"WV","WV2",3,96,14
"5526","PV",4,4,"WV","WV2",1,198,14
"5527","PV",4,5,"WV","WV2",1,272,14
"5528","PV",4,1,"WV","WV6",2,133,14
"5529","PV",4,2,"WV","WV6",1,54,14
"5530","PV",4,4,"WV","WV6",1,116,14
"5531","PV",4,5,"WV","WV6",1,135,14
"5532","PV",4,1,"ZE","ZE1",3,249,14
"5533","PV",4,2,"ZE","ZE1",1,176,14
"5534","PV",4,3,"ZE","ZE1",1,136,14
"5535","PV",4,4,"ZE","ZE1",1,203,14
"5536","PV",4,5,"ZE","ZE1",2,230,14
"5537","PV",4,1,"ZE","ZE4",2,197,14
"5538","PV",4,2,"ZE","ZE4",1,151,14
"5539","PV",4,3,"ZE","ZE4",1,122,14
"5540","PV",4,4,"ZE","ZE4",1,179,14
"5541","PV",4,5,"ZE","ZE4",1,211,14
"5542","PV",4,1,"ZE","ZE6",1,129,14
"5543","PV",4,2,"ZE","ZE6",1,191,14
"5544","PV",4,3,"ZE","ZE6",1,242,14
"5545","PV",4,4,"ZE","ZE6",3,188,14
"5546","PV",4,5,"ZE","ZE6",1,1,14
"5547","PV",1,1,"AK","AK3",1,101,15
"5548","PV",1,2,"AK","AK3",2,152,15
"5549","PV",1,3,"AK","AK3",1,149,15
"5550","PV",1,4,"AK","AK3",1,155,15
"5551","PV",1,5,"AK","AK3",1,219,15
"5552","PV",1,1,"AK","AK6",2,224,15
"5553","PV",1,2,"AK","AK6",2,172,15
"5554","PV",1,3,"AK","AK6",1,85,15
"5555","PV",1,4,"AK","AK6",1,293,15
"5556","PV",1,5,"AK","AK6",2,186,15
"5557","PV",1,1,"AK","AK9",1,119,15
"5558","PV",1,3,"AK","AK9",2,351,15
"5559","PV",1,4,"AK","AK9",2,160,15
"5560","PV",1,5,"AK","AK9",2,180,15
"5561","PV",1,2,"BA","BA2",2,98,15
"5562","PV",1,3,"BA","BA2",1,265,15
"5563","PV",1,5,"BA","BA2",1,82,15
"5564","PV",1,3,"BA","BA3",2,226,15
"5565","PV",1,5,"BA","BA3",1,316,15
"5566","PV",1,4,"BA","BA5",2,142,15
"5567","PV",1,5,"BA","BA5",2,93,15
"5568","PV",1,1,"BC","BC3",2,304,15
"5569","PV",1,2,"BC","BC3",1,162,15
"5570","PV",1,3,"BC","BC3",1,150,15
"5571","PV",1,5,"BC","BC3",1,126,15
"5572","PV",1,3,"BC","BC6",2,179,15
"5573","PV",1,4,"BC","BC6",2,203,15
"5574","PV",1,2,"BC","BC8",1,112,15
"5575","PV",1,3,"BC","BC8",1,241,15
"5576","PV",1,4,"BC","BC8",2,133,15
"5577","PV",1,5,"BC","BC8",2,198,15
"5578","PV",1,1,"BL","BL1",1,236,15
"5579","PV",1,1,"BL","BL3",1,207,15
"5580","PV",1,1,"BR","BR3",1,200,15
"5581","PV",1,1,"BR","BR3",1,189,15
"5582","PV",1,2,"BR","BR3",1,133,15
"5583","PV",1,3,"BR","BR3",2,97,15
"5584","PV",1,4,"BR","BR3",1,166,15
"5585","PV",1,1,"BR","BR7",2,131,15
"5586","PV",1,3,"BR","BR7",1,284,15
"5587","PV",1,4,"BR","BR7",1,174,15
"5588","PV",1,5,"BR","BR7",1,319,15
"5589","PV",1,1,"CB","CB1",1,134,15
"5590","PV",1,2,"CB","CB1",2,24,15
"5591","PV",1,3,"CB","CB1",2,264,15
"5592","PV",1,4,"CB","CB1",1,280,15
"5593","PV",1,5,"CB","CB1",1,222,15
"5594","PV",1,1,"CL","CL1",2,111,15
"5595","PV",1,2,"CL","CL1",2,148,15
"5596","PV",1,3,"CL","CL1",1,276,15
"5597","PV",1,4,"CL","CL1",2,118,15
"5598","PV",1,5,"CL","CL1",2,277,15
"5599","PV",1,1,"CP","CP24",2,146,15
"5600","PV",1,4,"CP","CP24",1,154,15
"5601","PV",1,5,"CP","CP24",2,247,15
"5602","PV",1,1,"CP","CP26",1,177,15
"5603","PV",1,3,"CP","CP26",1,241,15
"5604","PV",1,5,"CP","CP26",1,247,15
"5605","PV",1,1,"CP","CP9",2,218,15
"5606","PV",1,3,"CP","CP9",1,215,15
"5607","PV",1,4,"CP","CP9",1,185,15
"5608","PV",1,5,"CP","CP9",1,218,15
"5609","PV",1,1,"CR","CR2",1,154,15
"5610","PV",1,3,"CR","CR2",1,115,15
"5611","PV",1,4,"CR","CR2",2,221,15
"5612","PV",1,5,"CR","CR2",1,133,15
"5613","PV",1,2,"CR","CR3",2,72,15
"5614","PV",1,3,"CR","CR3",1,13,15
"5615","PV",1,4,"CR","CR3",1,186,15
"5616","PV",1,5,"CR","CR3",2,164,15
"5617","PV",1,2,"CR","CR4",1,197,15
"5618","PV",1,3,"CR","CR4",2,208,15
"5619","PV",1,4,"CR","CR4",2,123,15
"5620","PV",1,5,"CR","CR4",2,179,15
"5621","PV",1,1,"CY","CY6",2,280,15
"5622","PV",1,3,"CY","CY6",2,296,15
"5623","PV",1,5,"CY","CY6",2,187,15
"5624","PV",1,1,"DE","DE2",1,185,15
"5625","PV",1,2,"DE","DE2",2,259,15
"5626","PV",1,3,"DE","DE2",2,263,15
"5627","PV",1,4,"DE","DE2",2,168,15
"5628","PV",1,5,"DE","DE2",1,189,15
"5629","PV",1,1,"DE","DE4",1,97,15
"5630","PV",1,2,"DE","DE4",1,159,15
"5631","PV",1,3,"DE","DE4",2,179,15
"5632","PV",1,4,"DE","DE4",1,204,15
"5633","PV",1,5,"DE","DE4",2,196,15
"5634","PV",1,1,"DE","DE5",1,142,15
"5635","PV",1,3,"DE","DE5",2,239,15
"5636","PV",1,4,"DE","DE5",2,232,15
"5637","PV",1,5,"DE","DE5",2,198,15
"5638","PV",1,1,"DE","DE6",1,217,15
"5639","PV",1,2,"DE","DE6",2,112,15
"5640","PV",1,3,"DE","DE6",2,247,15
"5641","PV",1,4,"DE","DE6",2,170,15
"5642","PV",1,5,"DE","DE6",1,251,15
"5643","PV",1,1,"FB","FB3",2,234,15
"5644","PV",1,3,"FB","FB3",1,230,15
"5645","PV",1,4,"FB","FB3",1,145,15
"5646","PV",1,5,"FB","FB3",2,187,15
"5647","PV",1,1,"FB","FB9",2,91,15
"5648","PV",1,3,"FB","FB9",1,218,15
"5649","PV",1,4,"FB","FB9",1,65,15
"5650","PV",1,5,"FB","FB9",1,44,15
"5651","PV",1,1,"FW","FW10",2,170,15
"5652","PV",1,2,"FW","FW10",2,219,15
"5653","PV",1,4,"FW","FW10",2,183,15
"5654","PV",1,5,"FW","FW10",1,125,15
"5655","PV",1,1,"FW","FW3",1,177,15
"5656","PV",1,2,"FW","FW3",2,162,15
"5657","PV",1,3,"FW","FW3",2,82,15
"5658","PV",1,4,"FW","FW3",1,226,15
"5659","PV",1,5,"FW","FW3",2,243,15
"5660","PV",1,5,"GA","GA1",1,364,15
"5661","PV",1,4,"GA","GA3",2,119,15
"5662","PV",1,3,"GP","GP1",1,152,15
"5663","PV",1,1,"GP","GP2",1,125,15
"5664","PV",1,2,"GP","GP2",2,86,15
"5665","PV",1,3,"GP","GP2",1,103,15
"5666","PV",1,4,"GP","GP2",2,139,15
"5667","PV",1,5,"GP","GP2",1,126,15
"5668","PV",1,1,"KL","KL10",1,135,15
"5669","PV",1,4,"KL","KL10",1,155,15
"5670","PV",1,1,"KL","KL11",2,6,15
"5671","PV",1,2,"KL","KL11",1,83,15
"5672","PV",1,3,"KL","KL11",2,207,15
"5673","PV",1,4,"KL","KL11",2,195,15
"5674","PV",1,5,"KL","KL11",1,236,15
"5675","PV",1,1,"KL","KL12",1,251,15
"5676","PV",1,2,"KL","KL12",1,145,15
"5677","PV",1,5,"KL","KL12",2,303,15
"5678","PV",1,1,"KL","KL13",1,169,15
"5679","PV",1,5,"KL","KL13",1,190,15
"5680","PV",1,1,"KL","KL14",2,177,15
"5681","PV",1,3,"KL","KL14",1,284,15
"5682","PV",1,1,"KL","KL6",1,154,15
"5683","PV",1,2,"KL","KL6",1,133,15
"5684","PV",1,4,"KL","KL6",2,50,15
"5685","PV",1,5,"KL","KL6",1,251,15
"5686","PV",1,1,"KL","KL7",1,188,15
"5687","PV",1,3,"KL","KL7",1,164,15
"5688","PV",1,4,"KL","KL7",1,59,15
"5689","PV",1,5,"KL","KL7",1,87,15
"5690","PV",1,1,"KM","KM1",1,208,15
"5691","PV",1,2,"KM","KM1",2,215,15
"5692","PV",1,4,"KM","KM1",2,47,15
"5693","PV",1,5,"KM","KM1",1,280,15
"5694","PV",1,2,"KM","KM10",1,48,15
"5695","PV",1,3,"KM","KM10",2,242,15
"5696","PV",1,4,"KM","KM10",1,212,15
"5697","PV",1,5,"KM","KM10",1,121,15
"5698","PV",1,1,"LC","LC1",1,247,15
"5699","PV",1,3,"LC","LC1",2,179,15
"5700","PV",1,4,"LC","LC2",1,249,15
"5701","PV",1,5,"LC","LC2",1,217,15
"5702","PV",1,1,"OH","OH1",1,268,15
"5703","PV",1,2,"OH","OH1",1,85,15
"5704","PV",1,3,"OH","OH1",1,101,15
"5705","PV",1,4,"OH","OH1",1,75,15
"5706","PV",1,1,"OK","OK1",1,274,15
"5707","PV",1,2,"OK","OK1",1,132,15
"5708","PV",1,3,"OK","OK1",2,196,15
"5709","PV",1,4,"OK","OK1",1,130,15
"5710","PV",1,5,"OK","OK1",1,153,15
"5711","PV",1,2,"OL","OL1",2,234,15
"5712","PV",1,3,"OL","OL1",1,298,15
"5713","PV",1,4,"OL","OL1",1,144,15
"5714","PV",1,5,"OL","OL1",2,232,15
"5715","PV",1,1,"OR","OR1",2,53,15
"5716","PV",1,2,"OR","OR1",2,138,15
"5717","PV",1,3,"OR","OR1",2,190,15
"5718","PV",1,4,"OR","OR1",2,58,15
"5719","PV",1,5,"OR","OR1",1,243,15
"5720","PV",1,2,"PA","PA3",1,80,15
"5721","PV",1,4,"PA","PA3",2,225,15
"5722","PV",1,5,"PA","PA3",1,114,15
"5723","PV",1,1,"PA","PA4",2,199,15
"5724","PV",1,2,"PA","PA4",1,269,15
"5725","PV",1,3,"PA","PA4",2,76,15
"5726","PV",1,4,"PA","PA4",2,220,15
"5727","PV",1,5,"PA","PA4",1,184,15
"5728","PV",1,1,"PF","PF1",1,97,15
"5729","PV",1,3,"PF","PF1",1,121,15
"5730","PV",1,4,"PF","PF1",1,204,15
"5731","PV",1,5,"PF","PF1",1,65,15
"5732","PV",1,1,"PF","PF2",1,167,15
"5733","PV",1,2,"PF","PF2",1,146,15
"5734","PV",1,3,"PF","PF2",2,261,15
"5735","PV",1,4,"PF","PF2",1,170,15
"5736","PV",1,5,"PF","PF2",1,146,15
"5737","PV",1,1,"PF","PF4",1,132,15
"5738","PV",1,2,"PF","PF4",1,337,15
"5739","PV",1,3,"PF","PF4",1,200,15
"5740","PV",1,4,"PF","PF4",2,85,15
"5741","PV",1,5,"PF","PF4",1,44,15
"5742","PV",1,1,"PF","PF5",1,89,15
"5743","PV",1,2,"PF","PF5",2,116,15
"5744","PV",1,3,"PF","PF5",1,6,15
"5745","PV",1,4,"PF","PF5",1,191,15
"5746","PV",1,5,"PF","PF5",2,165,15
"5747","PV",1,2,"PL","PL1",1,283,15
"5748","PV",1,2,"PL","PL11",2,158,15
"5749","PV",1,4,"PL","PL11",1,144,15
"5750","PV",1,5,"PL","PL11",1,198,15
"5751","PV",1,1,"PL","PL4",1,39,15
"5752","PV",1,1,"PL","PL7",1,190,15
"5753","PV",1,5,"PL","PL7",1,104,15
"5754","PV",1,2,"RA","RA2",1,193,15
"5755","PV",1,3,"RA","RA8",1,106,15
"5756","PV",1,4,"RA","RA8",2,261,15
"5757","PV",1,5,"RA","RA8",1,192,15
"5758","PV",1,1,"SN","SN1",2,105,15
"5759","PV",1,2,"SN","SN1",1,188,15
"5760","PV",1,2,"SN","SN2",2,91,15
"5761","PV",1,3,"SN","SN4",1,186,15
"5762","PV",1,1,"VE","VE10",1,230,15
"5763","PV",1,2,"VE","VE10",1,157,15
"5764","PV",1,3,"VE","VE10",1,246,15
"5765","PV",1,4,"VE","VE10",1,161,15
"5766","PV",1,1,"VE","VE5",1,225,15
"5767","PV",1,2,"VE","VE5",2,169,15
"5768","PV",1,3,"VE","VE5",2,216,15
"5769","PV",1,4,"VE","VE5",2,257,15
"5770","PV",1,5,"VE","VE5",1,204,15
"5771","PV",1,1,"VE","VE7",1,253,15
"5772","PV",1,2,"VE","VE7",1,170,15
"5773","PV",1,3,"VE","VE7",1,76,15
"5774","PV",1,4,"VE","VE7",1,148,15
"5775","PV",1,5,"VE","VE7",1,214,15
"5776","PV",1,1,"VI","VI3",2,79,15
"5777","PV",1,2,"VI","VI3",2,196,15
"5778","PV",1,3,"VI","VI3",2,163,15
"5779","PV",1,4,"VI","VI3",2,113,15
"5780","PV",1,1,"VI","VI4",1,175,15
"5781","PV",1,3,"VI","VI4",2,320,15
"5782","PV",1,4,"VI","VI4",1,254,15
"5783","PV",1,5,"VI","VI4",1,293,15
"5784","PV",1,1,"VI","VI5",1,152,15
"5785","PV",1,2,"VI","VI5",1,162,15
"5786","PV",1,3,"VI","VI5",1,313,15
"5787","PV",1,4,"VI","VI5",2,282,15
"5788","PV",1,1,"WL","WL3",2,103,15
"5789","PV",1,2,"WL","WL3",1,222,15
"5790","PV",1,3,"WL","WL3",2,232,15
"5791","PV",1,4,"WL","WL3",1,144,15
"5792","PV",1,5,"WL","WL3",2,186,15
"5793","PV",1,1,"WL","WL8",2,290,15
"5794","PV",1,2,"WL","WL8",2,270,15
"5795","PV",1,3,"WL","WL8",1,127,15
"5796","PV",1,4,"WL","WL8",2,246,15
"5797","PV",1,5,"WL","WL8",2,171,15
"5798","PV",1,1,"WV","WV2",2,126,15
"5799","PV",1,2,"WV","WV2",2,271,15
"5800","PV",1,3,"WV","WV2",2,157,15
"5801","PV",1,4,"WV","WV2",1,52,15
"5802","PV",1,5,"WV","WV2",2,101,15
"5803","PV",1,1,"WV","WV6",2,220,15
"5804","PV",1,3,"WV","WV6",1,221,15
"5805","PV",1,4,"WV","WV6",2,171,15
"5806","PV",1,1,"ZE","ZE1",1,221,15
"5807","PV",1,2,"ZE","ZE1",2,168,15
"5808","PV",1,3,"ZE","ZE1",2,206,15
"5809","PV",1,4,"ZE","ZE1",1,269,15
"5810","PV",1,5,"ZE","ZE1",1,132,15
"5811","PV",1,1,"ZE","ZE4",1,128,15
"5812","PV",1,2,"ZE","ZE4",2,279,15
"5813","PV",1,3,"ZE","ZE4",1,359,15
"5814","PV",1,4,"ZE","ZE4",1,72,15
"5815","PV",1,5,"ZE","ZE4",1,236,15
"5816","PV",1,1,"ZE","ZE6",2,121,15
"5817","PV",1,2,"ZE","ZE6",2,139,15
"5818","PV",1,4,"ZE","ZE6",1,175,15
"5819","PV",1,5,"ZE","ZE6",1,230,15
"5820","PV",2,1,"AK","AK3",2,160,15
"5821","PV",2,2,"AK","AK3",2,151,15
"5822","PV",2,3,"AK","AK3",1,276,15
"5823","PV",2,5,"AK","AK3",1,154,15
"5824","PV",2,1,"AK","AK6",1,209,15
"5825","PV",2,2,"AK","AK6",1,186,15
"5826","PV",2,3,"AK","AK6",2,153,15
"5827","PV",2,4,"AK","AK6",1,83,15
"5828","PV",2,5,"AK","AK6",2,103,15
"5829","PV",2,1,"AK","AK9",1,91,15
"5830","PV",2,2,"AK","AK9",2,204,15
"5831","PV",2,3,"AK","AK9",2,198,15
"5832","PV",2,4,"AK","AK9",2,158,15
"5833","PV",2,1,"BA","BA2",2,272,15
"5834","PV",2,4,"BA","BA2",1,172,15
"5835","PV",2,2,"BA","BA3",1,288,15
"5836","PV",2,3,"BA","BA3",1,374,15
"5837","PV",2,1,"BA","BA5",2,172,15
"5838","PV",2,2,"BA","BA5",1,137,15
"5839","PV",2,5,"BA","BA5",1,250,15
"5840","PV",2,1,"BC","BC3",2,182,15
"5841","PV",2,2,"BC","BC3",1,227,15
"5842","PV",2,3,"BC","BC3",1,190,15
"5843","PV",2,4,"BC","BC3",2,268,15
"5844","PV",2,5,"BC","BC3",1,165,15
"5845","PV",2,1,"BC","BC6",1,72,15
"5846","PV",2,2,"BC","BC6",1,169,15
"5847","PV",2,4,"BC","BC6",1,237,15
"5848","PV",2,5,"BC","BC6",2,84,15
"5849","PV",2,1,"BC","BC8",1,47,15
"5850","PV",2,3,"BC","BC8",1,197,15
"5851","PV",2,4,"BC","BC8",2,275,15
"5852","PV",2,5,"BC","BC8",2,292,15
"5853","PV",2,4,"BK","BK2",2,86,15
"5854","PV",2,3,"BK","BK3",1,252,15
"5855","PV",2,3,"BK","BK5",2,168,15
"5856","PV",2,4,"BR","BR3",2,130,15
"5857","PV",2,5,"BR","BR3",1,181,15
"5858","PV",2,2,"BR","BR7",2,118,15
"5859","PV",2,3,"BR","BR7",1,205,15
"5860","PV",2,5,"BR","BR7",1,85,15
"5861","PV",2,1,"CB","CB1",1,236,15
"5862","PV",2,3,"CB","CB1",2,185,15
"5863","PV",2,4,"CB","CB1",2,211,15
"5864","PV",2,5,"CB","CB1",1,66,15
"5865","PV",2,1,"CL","CL1",1,138,15
"5866","PV",2,2,"CL","CL1",2,278,15
"5867","PV",2,3,"CL","CL1",2,193,15
"5868","PV",2,4,"CL","CL1",1,201,15
"5869","PV",2,1,"CP","CP24",1,290,15
"5870","PV",2,2,"CP","CP24",1,225,15
"5871","PV",2,4,"CP","CP24",1,225,15
"5872","PV",2,1,"CP","CP26",1,228,15
"5873","PV",2,2,"CP","CP26",2,120,15
"5874","PV",2,3,"CP","CP26",1,279,15
"5875","PV",2,5,"CP","CP26",2,103,15
"5876","PV",2,5,"CP","CP9",1,180,15
"5877","PV",2,1,"CR","CR2",2,143,15
"5878","PV",2,2,"CR","CR2",1,254,15
"5879","PV",2,3,"CR","CR2",1,161,15
"5880","PV",2,5,"CR","CR2",1,182,15
"5881","PV",2,1,"CR","CR3",1,278,15
"5882","PV",2,2,"CR","CR3",1,176,15
"5883","PV",2,3,"CR","CR3",1,238,15
"5884","PV",2,4,"CR","CR3",2,232,15
"5885","PV",2,5,"CR","CR3",1,245,15
"5886","PV",2,1,"CR","CR4",2,309,15
"5887","PV",2,2,"CR","CR4",1,151,15
"5888","PV",2,3,"CR","CR4",1,214,15
"5889","PV",2,4,"CR","CR4",1,130,15
"5890","PV",2,5,"CR","CR4",1,220,15
"5891","PV",2,1,"CY","CY6",1,168,15
"5892","PV",2,2,"CY","CY6",1,293,15
"5893","PV",2,4,"CY","CY6",1,220,15
"5894","PV",2,3,"DE","DE2",2,222,15
"5895","PV",2,4,"DE","DE2",2,230,15
"5896","PV",2,5,"DE","DE2",2,267,15
"5897","PV",2,1,"DE","DE4",1,130,15
"5898","PV",2,4,"DE","DE4",1,186,15
"5899","PV",2,1,"DE","DE5",2,160,15
"5900","PV",2,2,"DE","DE5",1,171,15
"5901","PV",2,3,"DE","DE5",2,151,15
"5902","PV",2,4,"DE","DE5",1,361,15
"5903","PV",2,5,"DE","DE5",1,238,15
"5904","PV",2,1,"DE","DE6",2,151,15
"5905","PV",2,2,"DE","DE6",2,118,15
"5906","PV",2,3,"DE","DE6",1,211,15
"5907","PV",2,4,"DE","DE6",1,283,15
"5908","PV",2,1,"FB","FB3",1,153,15
"5909","PV",2,2,"FB","FB3",2,222,15
"5910","PV",2,3,"FB","FB3",1,114,15
"5911","PV",2,1,"FB","FB9",1,222,15
"5912","PV",2,2,"FB","FB9",2,252,15
"5913","PV",2,3,"FB","FB9",1,178,15
"5914","PV",2,4,"FB","FB9",2,230,15
