Site,Ecoregion,Source,Family,Block,Tree,Condition,Height,Distance,ElevDist,eFFP,MSP,Slope,Aspect,Hardiness,DD.5.sp,Year
PV,KLMT,BK,BK3,1,1,1,45,573.258487,220.6349609,2232,130,59.63269276,8.8,41,1715,12
PV,KLMT,BK,BK3,1,2,1,36,573.258487,220.6349609,2232,130,59.63269276,8.8,41,1715,12
PV,KLMT,BK,BK3,1,3,1,45,573.258487,220.6349609,2232,130,59.63269276,8.8,41,1715,12
PV,KLMT,BK,BK3,1,4,1,48,573.258487,220.6349609,2232,130,59.63269276,8.8,41,1715,12
PV,KLMT,BK,BK3,1,5,1,37,573.258487,220.6349609,2232,130,59.63269276,8.8,41,1715,12
PV,KLMT,BK,BK5,1,1,1,73,576.3454161,506.7696887,2705,187,50.43269276,7.4,43,1754,12
PV,KLMT,BK,BK5,1,2,1,83,576.3454161,506.7696887,2705,187,50.43269276,7.4,43,1754,12
PV,KLMT,BK,BK5,1,3,1,59,576.3454161,506.7696887,2705,187,50.43269276,7.4,43,1754,12
PV,KLMT,BK,BK5,1,4,1,34,576.3454161,506.7696887,2705,187,50.43269276,7.4,43,1754,12
PV,KLMT,BK,BK5,1,5,2,61,576.3454161,506.7696887,2705,187,50.43269276,7.4,43,1754,12
PV,CSCO,BL,BL1,1,1,1,44,894.0250631,408.9012425,746,-130,437.8326928,22.5,41,1436,12
PV,CSCO,BL,BL1,1,2,1,32,894.0250631,408.9012425,746,-130,437.8326928,22.5,41,1436,12
PV,CSCO,BL,BL1,1,3,1,58,894.0250631,408.9012425,746,-130,437.8326928,22.5,41,1436,12
PV,CSCO,BL,BL1,1,4,1,74,894.0250631,408.9012425,746,-130,437.8326928,22.5,41,1436,12
PV,CSCO,BL,BL1,1,5,1,47,894.0250631,408.9012425,746,-130,437.8326928,22.5,41,1436,12
PV,CSCO,BL,BL2,1,1,1,37,892.6543439,422.9684027,764,-129,431.5326928,22.2,42,1436,12
PV,CSCO,BL,BL2,1,2,1,56,892.6543439,422.9684027,764,-129,431.5326928,22.2,42,1436,12
PV,CSCO,BL,BL2,1,3,1,46,892.6543439,422.9684027,764,-129,431.5326928,22.2,42,1436,12
PV,CSCO,BL,BL2,1,4,1,32,892.6543439,422.9684027,764,-129,431.5326928,22.2,42,1436,12
PV,CSCO,BL,BL2,1,5,1,51,892.6543439,422.9684027,764,-129,431.5326928,22.2,42,1436,12
PV,CSCO,BL,BL3,1,1,1,41,892.6195755,427.7822757,766,-129,431.1326928,22.1,42,1436,12
PV,CSCO,BL,BL3,1,2,1,32,892.6195755,427.7822757,766,-129,431.1326928,22.1,42,1436,12
PV,CSCO,BL,BL3,1,3,1,21,892.6195755,427.7822757,766,-129,431.1326928,22.1,42,1436,12
PV,CSCO,BL,BL3,1,4,1,28,892.6195755,427.7822757,766,-129,431.1326928,22.1,42,1436,12
PV,CSCO,BL,BL3,1,5,1,56,892.6195755,427.7822757,766,-129,431.1326928,22.1,42,1436,12
PV,PULO,BR,BR3,1,1,1,44,48.04924498,36.04450201,990,5,98.43269276,16.2,69,2090,12
PV,PULO,BR,BR3,1,5,1,35,48.04924498,36.04450201,990,5,98.43269276,16.2,69,2090,12
PV,PULO,BR,BR3,1,2,1,44,48.04924498,36.04450201,990,5,98.43269276,16.2,69,2090,12
PV,PULO,BR,BR3,1,3,1,44,48.04924498,36.04450201,990,5,98.43269276,16.2,69,2090,12
PV,PULO,BR,BR3,1,4,1,30,48.04924498,36.04450201,990,5,98.43269276,16.2,69,2090,12
PV,PULO,BR,BR7,1,1,1,60,48.12358749,27.24928737,992,5,98.43269276,16.2,68,2086,12
PV,PULO,BR,BR7,1,3,2,40,48.12358749,27.24928737,992,5,98.43269276,16.2,68,2086,12
PV,PULO,BR,BR7,1,4,1,48,48.12358749,27.24928737,992,5,98.43269276,16.2,68,2086,12
