"","Site","Ecoregion","Source","Family","Block","Tree","Condition","Height","Distance","ElevDist","eFFP","MSP","Slope","Aspect","Hardiness","DD.5.sp","Year"
"6761","SF","PULO","PA","PA1","3","4","1","137","404.75983044062","-259.560531","605","-58","116.904192481","21.1","90","2698","15"
"6762","SF","PULO","PA","PA1","3","5","2","175","404.75983044062","-259.560531","605","-58","116.904192481","21.1","90","2698","15"
"6763","SF","PULO","PA","PA3","3","1","1","115","406.01946577917","-310.95905949","534","-67","125.204192481","23.2","80","2612","15"
"6764","SF","PULO","PA","PA3","3","2","1","84","406.01946577917","-310.95905949","534","-67","125.204192481","23.2","80","2612","15"
"6765","SF","PULO","PA","PA3","3","3","1","150","406.01946577917","-310.95905949","534","-67","125.204192481","23.2","80","2612","15"
"6766","SF","PULO","PA","PA3","3","4","1","42","406.01946577917","-310.95905949","534","-67","125.204192481","23.2","80","2612","15"
"6767","SF","PULO","PA","PA3","3","5","1","48","406.01946577917","-310.95905949","534","-67","125.204192481","23.2","80","2612","15"
"6768","SF","PULO","PA","PA4","3","1","1","169","405.429673943101","-288.70485999","569","-63","121.304192481","22.2","84","2650","15"
"6769","SF","PULO","PA","PA4","3","2","1","102","405.429673943101","-288.70485999","569","-63","121.304192481","22.2","84","2650","15"
"6770","SF","PULO","PA","PA4","3","3","2","39","405.429673943101","-288.70485999","569","-63","121.304192481","22.2","84","2650","15"
"6771","SF","PULO","PA","PA4","3","4","1","68","405.429673943101","-288.70485999","569","-63","121.304192481","22.2","84","2650","15"
"6772","SF","CSCD","PF","PF1","3","1","2","157","279.70520428697","81.824357","843","46","72.304192481","17","108","2664","15"
"6773","SF","CSCD","PF","PF1","3","2","1","1","279.70520428697","81.824357","843","46","72.304192481","17","108","2664","15"
"6774","SF","CSCD","PF","PF1","3","3","1","91","279.70520428697","81.824357","843","46","72.304192481","17","108","2664","15"
"6775","SF","CSCD","PF","PF1","3","4","1","68","279.70520428697","81.824357","843","46","72.304192481","17","108","2664","15"
"6776","SF","CSCD","PF","PF1","3","5","1","86","279.70520428697","81.824357","843","46","72.304192481","17","108","2664","15"
"6777","SF","CSCD","PF","PF2","3","3","2","12","279.761176225041","76.8456483","838","45","72.604192481","17.1","108","2657","15"
"6778","SF","CSCD","PF","PF2","3","4","1","58","279.761176225041","76.8456483","838","45","72.604192481","17.1","108","2657","15"
"6779","SF","CSCD","PF","PF4","3","1","1","162","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","15"
"6780","SF","CSCD","PF","PF4","3","2","2","113","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","15"
"6781","SF","CSCD","PF","PF4","3","3","1","163","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","15"
"6782","SF","CSCD","PF","PF4","3","5","1","29","280.072212751568","-86.3180314","691","26","81.804192481","20.1","95","2494","15"
"6783","SF","CSCD","PF","PF5","3","1","1","111","279.967741130753","-88.7768088","693","26","81.704192481","20","95","2497","15"
"6784","SF","CSCD","PF","PF5","3","2","1","84","279.967741130753","-88.7768088","693","26","81.704192481","20","95","2497","15"
"6785","SF","CSCD","PF","PF5","3","3","1","109","279.967741130753","-88.7768088","693","26","81.704192481","20","95","2497","15"
"6786","SF","CSCD","PF","PF5","3","5","2","67","279.967741130753","-88.7768088","693","26","81.704192481","20","95","2497","15"
"6787","SF","SRNA","PL","PL1","3","2","1","92","674.004881980227","440.4963031","751","-109","300.204192481","23.3","37","1392","15"
"6788","SF","SRNA","PL","PL1","3","3","1","56","674.004881980227","440.4963031","751","-109","300.204192481","23.3","37","1392","15"
"6789","SF","SRNA","PL","PL1","3","4","1","69","674.004881980227","440.4963031","751","-109","300.204192481","23.3","37","1392","15"
"6790","SF","SRNA","PL","PL1","3","5","1","64","674.004881980227","440.4963031","751","-109","300.204192481","23.3","37","1392","15"
"6791","SF","SRNA","PL","PL11","3","1","1","134","675.330584018816","534.3424966","790","-105","284.704192481","22.4","39","1427","15"
"6792","SF","SRNA","PL","PL11","3","2","1","122","675.330584018816","534.3424966","790","-105","284.704192481","22.4","39","1427","15"
"6793","SF","SRNA","PL","PL11","3","5","1","119","675.330584018816","534.3424966","790","-105","284.704192481","22.4","39","1427","15"
"6794","SF","SRNA","PL","PL4","3","1","1","103","672.257895051564","412.2376649","735","-111","307.204192481","23.6","38","1404","15"
"6795","SF","SRNA","PL","PL4","3","2","1","58","672.257895051564","412.2376649","735","-111","307.204192481","23.6","38","1404","15"
"6796","SF","SRNA","PL","PL4","3","4","1","155","672.257895051564","412.2376649","735","-111","307.204192481","23.6","38","1404","15"
"6797","SF","SRNA","PL","PL4","3","5","1","94","672.257895051564","412.2376649","735","-111","307.204192481","23.6","38","1404","15"
"6798","SF","SRNA","PL","PL7","3","2","1","86","675.591857781504","626.3851876","841","-97","257.604192481","20.9","46","1566","15"
"6799","SF","SRNA","PL","PL7","3","3","1","122","675.591857781504","626.3851876","841","-97","257.604192481","20.9","46","1566","15"
"6800","SF","SRNA","PL","PL7","3","5","2","140","675.591857781504","626.3851876","841","-97","257.604192481","20.9","46","1566","15"
"6801","SF","KLMT","RA","RA2","3","1","2","26","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","15"
"6802","SF","KLMT","RA","RA2","3","2","1","98","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","15"
"6803","SF","KLMT","RA","RA2","3","3","1","133","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","15"
"6804","SF","KLMT","RA","RA2","3","4","1","114","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","15"
"6805","SF","KLMT","RA","RA2","3","5","1","106","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","15"
"6806","SF","KLMT","RA","RA8","3","1","2","109","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","15"
"6807","SF","KLMT","RA","RA8","3","2","1","99","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","15"
"6808","SF","KLMT","RA","RA8","3","4","1","100","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","15"
"6809","SF","KLMT","RA","RA8","3","5","1","63","258.38851140766","453.4384496","3236","243","43.204192481","6.1","54","2041","15"
"6810","SF","CSCO","RV","RV3","3","1","1","66","578.34967653892","-89.8742488","696","-139","420.504192481","24.4","28","1273","15"
"6811","SF","CSCO","RV","RV3","3","2","1","98","578.34967653892","-89.8742488","696","-139","420.504192481","24.4","28","1273","15"
"6812","SF","CSCO","RV","RV4","3","1","1","114","578.366976640046","-91.0536095","699","-139","418.404192481","24.3","28","1278","15"
"6813","SF","CSCO","RV","RV4","3","3","2","61","578.366976640046","-91.0536095","699","-139","418.404192481","24.3","28","1278","15"
"6814","SF","CSCO","RV","RV4","3","4","1","115","578.366976640046","-91.0536095","699","-139","418.404192481","24.3","28","1278","15"
"6815","SF","CSCO","RV","RV4","3","5","1","81","578.366976640046","-91.0536095","699","-139","418.404192481","24.3","28","1278","15"
"6816","SF","CSCO","RV","RV8","3","1","1","49","578.37728679045","-87.306505","699","-139","418.304192481","24.3","28","1278","15"
"6817","SF","CSCO","RV","RV8","3","3","1","90","578.37728679045","-87.306505","699","-139","418.304192481","24.3","28","1278","15"
"6818","SF","CORA","SA","SA5","3","1","1","20","834.204013232192","-18.2212879","920","-136","336.704192481","19.8","18","1125","15"
"6819","SF","CORA","SA","SA7","3","2","1","99","833.781877398761","-0.963154999999972","963","-134","330.504192481","19.2","18","1105","15"
"6820","SF","CORA","SA","SA7","3","3","1","149","833.781877398761","-0.963154999999972","963","-134","330.504192481","19.2","18","1105","15"
"6821","SF","CORA","SA","SA7","3","4","1","112","833.781877398761","-0.963154999999972","963","-134","330.504192481","19.2","18","1105","15"
"6822","SF","CORA","SA","SA8","3","5","2","146","834.25143676472","-2.5096466","927","-135","334.304192481","19.7","18","1122","15"
"6823","SF","CORA","SC","SC4","3","1","1","125","812.550417222368","510.6116466","894","-135","346.404192481","19.9","24","1296","15"
"6824","SF","CORA","SC","SC4","3","3","2","70","812.550417222368","510.6116466","894","-135","346.404192481","19.9","24","1296","15"
"6825","SF","CORA","SC","SC4","3","5","2","91","812.550417222368","510.6116466","894","-135","346.404192481","19.9","24","1296","15"
"6826","SF","SRNA","SN","SN1","3","1","1","129","596.343595960447","98.1819811","1106","-101","277.704192481","17.9","31","1227","15"
"6827","SF","SRNA","SN","SN1","3","2","2","81","596.343595960447","98.1819811","1106","-101","277.704192481","17.9","31","1227","15"
"6828","SF","SRNA","SN","SN1","3","3","1","101","596.343595960447","98.1819811","1106","-101","277.704192481","17.9","31","1227","15"
"6829","SF","SRNA","SN","SN1","3","4","1","5","596.343595960447","98.1819811","1106","-101","277.704192481","17.9","31","1227","15"
"6830","SF","SRNA","SN","SN1","3","5","1","75","596.343595960447","98.1819811","1106","-101","277.704192481","17.9","31","1227","15"
"6831","SF","SRNA","SN","SN2","3","2","1","99","595.061285422019","186.4384496","1157","-95","254.604192481","17.1","33","1306","15"
"6832","SF","SRNA","SN","SN2","3","3","1","112","595.061285422019","186.4384496","1157","-95","254.604192481","17.1","33","1306","15"
"6833","SF","SRNA","SN","SN2","3","4","1","141","595.061285422019","186.4384496","1157","-95","254.604192481","17.1","33","1306","15"
"6834","SF","SRNA","SN","SN2","3","5","1","60","595.061285422019","186.4384496","1157","-95","254.604192481","17.1","33","1306","15"
"6835","SF","SRNA","SN","SN3","3","1","1","92","606.640896420451","82.7762187","836","-111","316.004192481","22.4","28","1157","15"
"6836","SF","SRNA","SN","SN3","3","3","1","175","606.640896420451","82.7762187","836","-111","316.004192481","22.4","28","1157","15"
"6837","SF","SRNA","SN","SN3","3","4","1","75","606.640896420451","82.7762187","836","-111","316.004192481","22.4","28","1157","15"
"6838","SF","SRNA","SN","SN3","3","5","1","128","606.640896420451","82.7762187","836","-111","316.004192481","22.4","28","1157","15"
"6839","SF","SRNA","SN","SN4","3","2","1","77","603.272683957621","193.1474888","963","-104","285.104192481","19.9","30","1241","15"
"6840","SF","SRNA","SN","SN4","3","4","2","91","603.272683957621","193.1474888","963","-104","285.104192481","19.9","30","1241","15"
"6841","SF","SRNA","SN","SN4","3","5","1","160","603.272683957621","193.1474888","963","-104","285.104192481","19.9","30","1241","15"
"6842","SF","CSCO","SR","SR2","3","1","1","59","720.178314236864","-353.07704511","452","-168","746.304192481","32","20","1102","15"
"6843","SF","CSCO","SR","SR2","3","2","1","111","720.178314236864","-353.07704511","452","-168","746.304192481","32","20","1102","15"
"6844","SF","CSCO","SR","SR2","3","3","1","130","720.178314236864","-353.07704511","452","-168","746.304192481","32","20","1102","15"
"6845","SF","CSCO","SR","SR2","3","4","2","130","720.178314236864","-353.07704511","452","-168","746.304192481","32","20","1102","15"
"6846","SF","CSCO","SR","SR3","3","1","2","141","720.136217437752","-354.50115805","414","-169","790.004192481","33.5","20","1119","15"
"6847","SF","CSCO","SR","SR3","3","2","1","108","720.136217437752","-354.50115805","414","-169","790.004192481","33.5","20","1119","15"
"6848","SF","CSCO","SR","SR3","3","3","1","18","720.136217437752","-354.50115805","414","-169","790.004192481","33.5","20","1119","15"
"6849","SF","CSCO","SR","SR3","3","4","1","142","720.136217437752","-354.50115805","414","-169","790.004192481","33.5","20","1119","15"
"6850","SF","WIVA","VE","VE10","3","1","1","50","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6851","SF","WIVA","VE","VE10","3","2","1","28","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6852","SF","WIVA","VE","VE10","3","3","1","146","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6853","SF","WIVA","VE","VE10","3","4","1","99","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6854","SF","WIVA","VE","VE10","3","5","2","101","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6855","SF","WIVA","VE","VE5","3","1","1","131","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6856","SF","WIVA","VE","VE5","3","2","1","107","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6857","SF","WIVA","VE","VE5","3","3","2","19","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6858","SF","WIVA","VE","VE5","3","4","1","118","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6859","SF","WIVA","VE","VE5","3","5","2","185","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6860","SF","WIVA","VE","VE7","3","1","1","115","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6861","SF","WIVA","VE","VE7","3","2","1","40","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6862","SF","WIVA","VE","VE7","3","3","2","39","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6863","SF","WIVA","VE","VE7","3","4","2","83","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6864","SF","WIVA","VE","VE7","3","5","1","69","47.6776961022599","-141.5629242","1205","-37","122.704192481","14.1","68","2123","15"
"6865","SF","PULO","VI","VI3","3","1","1","116","453.43589276807","-285.41044958","609","-50","120.104192481","21.9","79","2458","15"
"6866","SF","PULO","VI","VI3","3","2","1","123","453.43589276807","-285.41044958","609","-50","120.104192481","21.9","79","2458","15"
"6867","SF","PULO","VI","VI3","3","3","1","125","453.43589276807","-285.41044958","609","-50","120.104192481","21.9","79","2458","15"
"6868","SF","PULO","VI","VI4","3","1","1","90","449.913292912338","-269.36031856","591","-52","121.004192481","22.3","81","2476","15"
"6869","SF","PULO","VI","VI4","3","2","1","102","449.913292912338","-269.36031856","591","-52","121.004192481","22.3","81","2476","15"
"6870","SF","PULO","VI","VI4","3","3","1","133","449.913292912338","-269.36031856","591","-52","121.004192481","22.3","81","2476","15"
"6871","SF","PULO","VI","VI4","3","4","1","170","449.913292912338","-269.36031856","591","-52","121.004192481","22.3","81","2476","15"
"6872","SF","PULO","VI","VI4","3","5","1","91","449.913292912338","-269.36031856","591","-52","121.004192481","22.3","81","2476","15"
"6873","SF","PULO","VI","VI5","3","2","2","124","447.685610805712","-328.36811485","561","-54","122.904192481","23.2","74","2408","15"
"6874","SF","PULO","VI","VI5","3","3","1","60","447.685610805712","-328.36811485","561","-54","122.904192481","23.2","74","2408","15"
"6875","SF","PULO","VI","VI5","3","4","1","42","447.685610805712","-328.36811485","561","-54","122.904192481","23.2","74","2408","15"
"6876","SF","PULO","VI","VI5","3","5","1","79","447.685610805712","-328.36811485","561","-54","122.904192481","23.2","74","2408","15"
"6877","SF","WIVA","WL","WL3","3","1","1","202","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","15"
"6878","SF","WIVA","WL","WL3","3","2","2","112","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","15"
"6879","SF","WIVA","WL","WL3","3","3","1","121","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","15"
"6880","SF","WIVA","WL","WL3","3","4","1","83","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","15"
"6881","SF","WIVA","WL","WL3","3","5","1","141","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","15"
"6882","SF","WIVA","WL","WL8","3","1","1","47","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","15"
"6883","SF","WIVA","WL","WL8","3","2","2","83","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","15"
"6884","SF","WIVA","WL","WL8","3","3","1","103","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","15"
"6885","SF","WIVA","WL","WL8","3","4","1","129","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","15"
"6886","SF","WIVA","WL","WL8","3","5","1","117","113.962835441359","-250.8579276","787","-4","102.804192481","19.7","66","2053","15"
"6887","SF","WIVA","WV","WV2","3","1","2","148","115.448022270498","-277.19366655","781","-4","103.004192481","19.8","65","2044","15"
"6888","SF","WIVA","WV","WV2","3","2","1","22","115.448022270498","-277.19366655","781","-4","103.004192481","19.8","65","2044","15"
"6889","SF","WIVA","WV","WV2","3","3","1","92","115.448022270498","-277.19366655","781","-4","103.004192481","19.8","65","2044","15"
"6890","SF","WIVA","WV","WV2","3","4","1","52","115.448022270498","-277.19366655","781","-4","103.004192481","19.8","65","2044","15"
"6891","SF","WIVA","WV","WV2","3","5","1","21","115.448022270498","-277.19366655","781","-4","103.004192481","19.8","65","2044","15"
"6892","SF","WIVA","WV","WV6","3","1","2","171","115.441856910503","-277.05655384","781","-4","103.004192481","19.8","65","2043","15"
"6893","SF","WIVA","WV","WV6","3","2","1","92","115.441856910503","-277.05655384","781","-4","103.004192481","19.8","65","2043","15"
"6894","SF","WIVA","WV","WV6","3","3","1","72","115.441856910503","-277.05655384","781","-4","103.004192481","19.8","65","2043","15"
"6895","SF","WIVA","WV","WV6","3","4","1","52","115.441856910503","-277.05655384","781","-4","103.004192481","19.8","65","2043","15"
"6896","SF","WIVA","WV","WV6","3","5","1","126","115.441856910503","-277.05655384","781","-4","103.004192481","19.8","65","2043","15"
"6897","SF","WIVA","ZE","ZE1","3","1","1","42","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6898","SF","WIVA","ZE","ZE1","3","2","1","123","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6899","SF","WIVA","ZE","ZE1","3","3","1","168","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6900","SF","WIVA","ZE","ZE1","3","4","1","190","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6901","SF","WIVA","ZE","ZE1","3","5","1","39","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6902","SF","WIVA","ZE","ZE4","3","1","1","102","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6903","SF","WIVA","ZE","ZE4","3","2","1","114","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6904","SF","WIVA","ZE","ZE4","3","3","2","97","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6905","SF","WIVA","ZE","ZE4","3","4","1","96","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6906","SF","WIVA","ZE","ZE4","3","5","1","142","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6907","SF","WIVA","ZE","ZE6","3","1","1","112","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6908","SF","WIVA","ZE","ZE6","3","2","2","68","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6909","SF","WIVA","ZE","ZE6","3","3","1","66","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6910","SF","WIVA","ZE","ZE6","3","4","1","193","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6911","SF","WIVA","ZE","ZE6","3","5","2","127","67.3696185830164","-234.0844045","885","11","93.204192481","17.7","73","2174","15"
"6912","SF","WIVA","AK","AK3","4","1","1","160","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6913","SF","WIVA","AK","AK3","4","2","2","15","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6914","SF","WIVA","AK","AK3","4","3","2","75","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6915","SF","WIVA","AK","AK3","4","4","1","86","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6916","SF","WIVA","AK","AK3","4","5","3","103","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6917","SF","WIVA","AK","AK6","4","1","2","108","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6918","SF","WIVA","AK","AK6","4","2","1","107","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6919","SF","WIVA","AK","AK6","4","3","2","91","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6920","SF","WIVA","AK","AK6","4","4","1","143","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6921","SF","WIVA","AK","AK6","4","5","2","191","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6922","SF","WIVA","AK","AK9","4","1","2","38","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6923","SF","WIVA","AK","AK9","4","3","2","128","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6924","SF","WIVA","AK","AK9","4","4","1","12","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6925","SF","WIVA","AK","AK9","4","5","2","187","50.034717820843","-301.44421526","761","-23","113.804192481","20","66","2081","15"
"6926","SF","CORA","BA","BA2","4","1","2","140","177.142582939592","-319.77481961","1378","20","71.904192481","12.6","35","2050","15"
"6927","SF","CORA","BA","BA2","4","2","1","80","177.142582939592","-319.77481961","1378","20","71.904192481","12.6","35","2050","15"
"6928","SF","CORA","BA","BA2","4","3","1","26","177.142582939592","-319.77481961","1378","20","71.904192481","12.6","35","2050","15"
"6929","SF","CORA","BA","BA2","4","4","1","121","177.142582939592","-319.77481961","1378","20","71.904192481","12.6","35","2050","15"
"6930","SF","CORA","BA","BA2","4","5","2","64","177.142582939592","-319.77481961","1378","20","71.904192481","12.6","35","2050","15"
"6931","SF","CORA","BA","BA3","4","1","1","49","177.404200553972","-315.83738227","1395","22","71.804192481","12.5","35","2035","15"
"6932","SF","CORA","BA","BA3","4","2","1","108","177.404200553972","-315.83738227","1395","22","71.804192481","12.5","35","2035","15"
"6933","SF","CORA","BA","BA3","4","4","1","210","177.404200553972","-315.83738227","1395","22","71.804192481","12.5","35","2035","15"
"6934","SF","CORA","BA","BA3","4","5","2","62","177.404200553972","-315.83738227","1395","22","71.804192481","12.5","35","2035","15"
"6935","SF","CORA","BA","BA5","4","2","2","85","176.153702437509","-323.45829773","1351","17","72.904192481","12.8","35","2059","15"
"6936","SF","CORA","BA","BA5","4","3","1","28","176.153702437509","-323.45829773","1351","17","72.904192481","12.8","35","2059","15"
"6937","SF","CORA","BA","BA5","4","5","1","134","176.153702437509","-323.45829773","1351","17","72.904192481","12.8","35","2059","15"
"6938","SF","PULO","BC","BC3","4","1","1","32","527.430787729649","-238.0357286","792","5","88.804192481","17.7","115","2699","15"
"6939","SF","PULO","BC","BC3","4","2","1","98","527.430787729649","-238.0357286","792","5","88.804192481","17.7","115","2699","15"
"6940","SF","PULO","BC","BC3","4","3","1","18","527.430787729649","-238.0357286","792","5","88.804192481","17.7","115","2699","15"
"6941","SF","PULO","BC","BC3","4","4","1","149","527.430787729649","-238.0357286","792","5","88.804192481","17.7","115","2699","15"
"6942","SF","PULO","BC","BC3","4","5","1","76","527.430787729649","-238.0357286","792","5","88.804192481","17.7","115","2699","15"
"6943","SF","PULO","BC","BC6","4","1","1","120","527.277023514844","-248.1825778","798","5","88.604192481","17.6","115","2704","15"
"6944","SF","PULO","BC","BC6","4","2","1","107","527.277023514844","-248.1825778","798","5","88.604192481","17.6","115","2704","15"
"6945","SF","PULO","BC","BC6","4","3","1","191","527.277023514844","-248.1825778","798","5","88.604192481","17.6","115","2704","15"
"6946","SF","PULO","BC","BC6","4","4","1","111","527.277023514844","-248.1825778","798","5","88.604192481","17.6","115","2704","15"
"6947","SF","PULO","BC","BC6","4","5","2","61","527.277023514844","-248.1825778","798","5","88.604192481","17.6","115","2704","15"
"6948","SF","PULO","BC","BC8","4","1","1","36","527.205114043985","-252.2245739","809","6","88.104192481","17.4","116","2714","15"
"6949","SF","PULO","BC","BC8","4","2","1","106","527.205114043985","-252.2245739","809","6","88.104192481","17.4","116","2714","15"
"6950","SF","PULO","BC","BC8","4","4","2","143","527.205114043985","-252.2245739","809","6","88.104192481","17.4","116","2714","15"
"6951","SF","KLMT","BK","BK2","4","1","1","98","259.343641198286","154.3393761","2668","172","50.804192481","7.4","42","1852","15"
"6952","SF","KLMT","BK","BK2","4","3","1","97","259.343641198286","154.3393761","2668","172","50.804192481","7.4","42","1852","15"
"6953","SF","KLMT","BK","BK2","4","4","1","50","259.343641198286","154.3393761","2668","172","50.804192481","7.4","42","1852","15"
"6954","SF","KLMT","BK","BK2","4","5","1","53","259.343641198286","154.3393761","2668","172","50.804192481","7.4","42","1852","15"
"6955","SF","KLMT","BK","BK3","4","1","1","54","256.490336422286","-136.827832","2233","119","59.504192481","8.8","41","1813","15"
"6956","SF","KLMT","BK","BK3","4","2","2","51","256.490336422286","-136.827832","2233","119","59.504192481","8.8","41","1813","15"
"6957","SF","KLMT","BK","BK3","4","3","1","121","256.490336422286","-136.827832","2233","119","59.504192481","8.8","41","1813","15"
"6958","SF","KLMT","BK","BK3","4","4","2","127","256.490336422286","-136.827832","2233","119","59.504192481","8.8","41","1813","15"
"6959","SF","KLMT","BK","BK3","4","5","1","85","256.490336422286","-136.827832","2233","119","59.504192481","8.8","41","1813","15"
"6960","SF","KLMT","BK","BK5","4","2","1","1","259.574416164477","149.3068958","2706","176","50.304192481","7.4","43","1852","15"
"6961","SF","CSCO","BL","BL1","4","2","1","107","589.856305395344","51.4384496","747","-141","437.704192481","22.5","41","1534","15"
"6962","SF","CSCO","BL","BL2","4","3","1","88","588.326084274415","65.5056098","765","-140","431.404192481","22.2","42","1534","15"
"6963","SF","CSCO","BL","BL2","4","4","2","81","588.326084274415","65.5056098","765","-140","431.404192481","22.2","42","1534","15"
"6964","SF","CSCO","BL","BL2","4","5","2","45","588.326084274415","65.5056098","765","-140","431.404192481","22.2","42","1534","15"
"6965","SF","CSCO","BL","BL3","4","1","2","97","588.286787312754","70.3194828","767","-140","431.004192481","22.1","42","1534","15"
"6966","SF","CSCO","BL","BL3","4","4","1","64","588.286787312754","70.3194828","767","-140","431.004192481","22.1","42","1534","15"
"6967","SF","CSCO","BL","BL3","4","5","1","158","588.286787312754","70.3194828","767","-140","431.004192481","22.1","42","1534","15"
"6968","SF","PULO","BR","BR3","4","1","1","121","350.039690712452","-321.41829086","991","-6","98.304192481","16.2","69","2188","15"
"6969","SF","PULO","BR","BR3","4","3","1","22","350.039690712452","-321.41829086","991","-6","98.304192481","16.2","69","2188","15"
"6970","SF","PULO","BR","BR3","4","4","1","36","350.039690712452","-321.41829086","991","-6","98.304192481","16.2","69","2188","15"
"6971","SF","PULO","BR","BR3","4","5","1","106","350.039690712452","-321.41829086","991","-6","98.304192481","16.2","69","2188","15"
"6972","SF","PULO","BR","BR7","4","3","2","56","350.019170128736","-330.2135055","993","-6","98.304192481","16.2","68","2184","15"
"6973","SF","PULO","BR","BR7","4","5","1","99","350.019170128736","-330.2135055","993","-6","98.304192481","16.2","68","2184","15"
"6974","SF","CSCO","CA","CA3","4","2","2","84","653.430861496825","-216.25258","713","-152","545.204192481","24.3","25","1141","15"
"6975","SF","CSCO","CA","CA3","4","5","1","155","653.430861496825","-216.25258","713","-152","545.204192481","24.3","25","1141","15"
"6976","SF","CSCO","CA","CA4","4","1","1","71","653.431165818058","-213.7698006","714","-152","544.604192481","24.3","25","1141","15"
"6977","SF","CSCO","CA","CA4","4","3","1","47","653.431165818058","-213.7698006","714","-152","544.604192481","24.3","25","1141","15"
"6978","SF","CSCO","CA","CA4","4","4","1","123","653.431165818058","-213.7698006","714","-152","544.604192481","24.3","25","1141","15"
"6979","SF","PULO","CB","CB1","4","1","1","197","471.805453360226","-319.11447092","620","31","76.504192481","21.7","80","2431","15"
