"","Site","Block","Tree","Source","Name","cond","ht","Year"
"4575","PH",4,1,"CP","CP26",2,101,14
"4576","PH",4,2,"CP","CP26",2,49,14
"4577","PH",4,3,"CP","CP26",1,114,14
"4578","PH",4,5,"CP","CP26",2,122,14
"4579","PH",4,2,"CP","CP9",2,83,14
"4580","PH",4,3,"CP","CP9",2,153,14
"4581","PH",4,4,"CP","CP9",1,181,14
"4582","PH",4,1,"CR","CR2",2,63,14
"4583","PH",4,2,"CR","CR2",1,89,14
"4584","PH",4,3,"CR","CR2",2,144,14
"4585","PH",4,4,"CR","CR2",2,163,14
"4586","PH",4,5,"CR","CR2",1,76,14
"4587","PH",4,1,"CR","CR3",2,97,14
"4588","PH",4,2,"CR","CR3",1,121,14
"4589","PH",4,3,"CR","CR3",1,100,14
"4590","PH",4,4,"CR","CR3",1,105,14
"4591","PH",4,1,"CR","CR4",2,85,14
"4592","PH",4,2,"CR","CR4",1,60,14
"4593","PH",4,5,"CR","CR4",2,161,14
"4594","PH",4,1,"CY","CY6",2,146,14
"4595","PH",4,2,"CY","CY6",2,170,14
"4596","PH",4,3,"CY","CY6",1,79,14
"4597","PH",4,5,"CY","CY6",1,124,14
"4598","PH",4,1,"DE","DE2",2,141,14
"4599","PH",4,2,"DE","DE2",2,74,14
"4600","PH",4,4,"DE","DE2",2,114,14
"4601","PH",4,5,"DE","DE2",1,163,14
"4602","PH",4,1,"DE","DE4",1,142,14
"4603","PH",4,2,"DE","DE4",1,88,14
"4604","PH",4,3,"DE","DE4",1,114,14
"4605","PH",4,4,"DE","DE4",2,83,14
"4606","PH",4,5,"DE","DE4",1,148,14
"4607","PH",4,1,"DE","DE5",1,76,14
"4608","PH",4,2,"DE","DE5",1,136,14
"4609","PH",4,3,"DE","DE5",1,132,14
"4610","PH",4,4,"DE","DE5",1,78,14
"4611","PH",4,2,"DE","DE6",2,104,14
"4612","PH",4,3,"DE","DE6",1,129,14
"4613","PH",4,4,"DE","DE6",1,153,14
"4614","PH",4,4,"FB","FB3",2,70,14
"4615","PH",4,5,"FB","FB3",1,164,14
"4616","PH",4,1,"FB","FB9",1,116,14
"4617","PH",4,2,"FB","FB9",2,56,14
"4618","PH",4,3,"FB","FB9",2,97,14
"4619","PH",4,4,"FB","FB9",2,100,14
"4620","PH",4,5,"FB","FB9",2,97,14
"4621","PH",4,1,"FW","FW10",1,77,14
"4622","PH",4,2,"FW","FW10",1,129,14
"4623","PH",4,4,"FW","FW10",2,173,14
"4624","PH",4,1,"FW","FW3",1,200,14
"4625","PH",4,2,"FW","FW3",2,137,14
"4626","PH",4,3,"FW","FW3",1,122,14
"4627","PH",4,4,"FW","FW3",1,126,14
"4628","PH",4,5,"FW","FW3",2,106,14
"4629","PH",4,1,"GA","GA1",1,102,14
"4630","PH",4,2,"GA","GA1",2,106,14
"4631","PH",4,3,"GA","GA1",1,196,14
"4632","PH",4,4,"GA","GA1",1,96,14
"4633","PH",4,5,"GA","GA1",2,184,14
"4634","PH",4,2,"GA","GA2",2,71,14
"4635","PH",4,3,"GA","GA2",2,103,14
"4636","PH",4,4,"GA","GA2",2,110,14
"4637","PH",4,1,"GA","GA3",1,107,14
"4638","PH",4,2,"GA","GA3",2,104,14
"4639","PH",4,3,"GA","GA3",1,110,14
"4640","PH",4,4,"GA","GA3",1,136,14
"4641","PH",4,5,"GA","GA3",1,91,14
"4642","PH",4,1,"GP","GP1",2,132,14
"4643","PH",4,2,"GP","GP1",1,89,14
"4644","PH",4,3,"GP","GP1",2,148,14
"4645","PH",4,4,"GP","GP1",1,111,14
"4646","PH",4,2,"GP","GP2",1,115,14
"4647","PH",4,3,"GP","GP2",2,140,14
"4648","PH",4,4,"GP","GP2",1,80,14
"4649","PH",4,3,"HC","HC1",2,141,14
"4650","PH",4,4,"HC","HC1",2,167,14
"4651","PH",4,5,"HC","HC1",2,49,14
"4652","PH",4,1,"HC","HC2",2,121,14
"4653","PH",4,2,"HC","HC2",1,196,14
"4654","PH",4,3,"HC","HC2",2,111,14
"4655","PH",4,4,"HC","HC2",2,93,14
"4656","PH",4,5,"HC","HC2",2,91,14
"4657","PH",4,1,"HP","HP1",1,104,14
"4658","PH",4,2,"HP","HP1",1,67,14
"4659","PH",4,4,"HP","HP1",2,138,14
"4660","PH",4,1,"KL","KL10",2,24,14
"4661","PH",4,3,"KL","KL10",2,148,14
"4662","PH",4,4,"KL","KL10",2,142,14
"4663","PH",4,5,"KL","KL10",2,78,14
"4664","PH",4,1,"KL","KL11",1,93,14
"4665","PH",4,2,"KL","KL11",2,107,14
"4666","PH",4,3,"KL","KL11",2,126,14
"4667","PH",4,4,"KL","KL11",2,171,14
"4668","PH",4,5,"KL","KL11",1,43,14
"4669","PH",4,1,"KL","KL12",2,150,14
"4670","PH",4,2,"KL","KL12",1,110,14
"4671","PH",4,3,"KL","KL12",1,115,14
"4672","PH",4,4,"KL","KL12",2,67,14
"4673","PH",4,1,"KL","KL13",2,101,14
"4674","PH",4,2,"KL","KL13",1,167,14
"4675","PH",4,5,"KL","KL13",1,81,14
"4676","PH",4,2,"KL","KL14",2,114,14
"4677","PH",4,3,"KL","KL14",2,94,14
"4678","PH",4,4,"KL","KL14",3,123,14
"4679","PH",4,5,"KL","KL14",2,106,14
"4680","PH",4,1,"KL","KL6",2,120,14
"4681","PH",4,2,"KL","KL6",1,136,14
"4682","PH",4,3,"KL","KL6",2,125,14
"4683","PH",4,4,"KL","KL6",2,163,14
"4684","PH",4,1,"KL","KL7",2,96,14
"4685","PH",4,3,"KM","KM1",2,78,14
"4686","PH",4,5,"KM","KM1",1,107,14
"4687","PH",4,2,"KM","KM10",1,57,14
"4688","PH",4,3,"KM","KM10",2,98,14
"4689","PH",4,1,"LA","LA10",1,91,14
"4690","PH",4,3,"LA","LA10",2,110,14
"4691","PH",4,4,"LA","LA10",2,107,14
"4692","PH",4,5,"LA","LA10",1,134,14
"4693","PH",4,1,"LA","LA13",1,127,14
"4694","PH",4,2,"LA","LA13",1,125,14
"4695","PH",4,3,"LA","LA13",2,158,14
"4696","PH",4,4,"LA","LA13",2,79,14
"4697","PH",4,1,"LA","LA5",1,59,14
"4698","PH",4,2,"LA","LA5",2,112,14
"4699","PH",4,3,"LA","LA5",1,119,14
"4700","PH",4,1,"LA","LA8",2,76,14
"4701","PH",4,2,"LA","LA8",2,94,14
"4702","PH",4,3,"LA","LA8",2,88,14
"4703","PH",4,4,"LA","LA8",1,105,14
"4704","PH",4,5,"LA","LA8",1,72,14
"4705","PH",4,1,"LC","LC1",1,135,14
"4706","PH",4,3,"LC","LC1",2,110,14
"4707","PH",4,4,"LC","LC1",1,76,14
"4708","PH",4,2,"LC","LC2",1,110,14
"4709","PH",4,5,"LC","LC2",2,86,14
"4710","PH",4,1,"OH","OH1",1,118,14
"4711","PH",4,3,"OH","OH1",2,67,14
"4712","PH",4,4,"OH","OH1",1,129,14
"4713","PH",4,1,"OK","OK1",2,101,14
"4714","PH",4,3,"OK","OK1",1,90,14
"4715","PH",4,4,"OK","OK1",1,128,14
"4716","PH",4,2,"OL","OL1",1,119,14
"4717","PH",4,3,"OL","OL1",2,110,14
"4718","PH",4,1,"OR","OR1",1,154,14
"4719","PH",4,4,"OR","OR1",2,113,14
"4720","PH",4,1,"PA","PA1",1,89,14
"4721","PH",4,2,"PA","PA1",2,108,14
"4722","PH",4,1,"PA","PA3",1,130,14
"4723","PH",4,3,"PA","PA3",2,177,14
"4724","PH",4,5,"PA","PA3",1,120,14
"4725","PH",4,2,"PA","PA4",2,156,14
"4726","PH",4,3,"PA","PA4",1,106,14
"4727","PH",4,4,"PA","PA4",2,145,14
"4728","PH",4,5,"PA","PA4",2,85,14
"4729","PH",4,3,"PF","PF1",1,126,14
"4730","PH",4,4,"PF","PF1",2,137,14
"4731","PH",4,1,"PF","PF2",1,157,14
"4732","PH",4,4,"PF","PF2",1,113,14
"4733","PH",4,5,"PF","PF2",2,140,14
"4734","PH",4,1,"PF","PF4",2,94,14
"4735","PH",4,2,"PF","PF4",1,116,14
"4736","PH",4,4,"PF","PF4",2,101,14
"4737","PH",4,5,"PF","PF4",2,117,14
"4738","PH",4,2,"PF","PF5",2,130,14
"4739","PH",4,3,"PF","PF5",1,158,14
"4740","PH",4,4,"PF","PF5",1,98,14
"4741","PH",4,5,"PF","PF5",1,106,14
"4742","PH",4,1,"PL","PL1",2,153,14
"4743","PH",4,2,"PL","PL1",2,127,14
"4744","PH",4,3,"PL","PL1",2,174,14
"4745","PH",4,5,"PL","PL1",2,72,14
"4746","PH",4,1,"PL","PL11",2,82,14
"4747","PH",4,2,"PL","PL11",1,129,14
"4748","PH",4,3,"PL","PL11",1,78,14
"4749","PH",4,4,"PL","PL11",1,75,14
"4750","PH",4,3,"PL","PL4",2,109,14
"4751","PH",4,4,"PL","PL4",1,120,14
"4752","PH",4,1,"PL","PL7",3,133,14
"4753","PH",4,4,"PL","PL7",1,111,14
"4754","PH",4,5,"PL","PL7",2,67,14
"4755","PH",4,1,"RA","RA2",2,97,14
"4756","PH",4,3,"RA","RA2",1,179,14
"4757","PH",4,4,"RA","RA2",1,87,14
"4758","PH",4,5,"RA","RA2",1,98,14
"4759","PH",4,2,"RA","RA8",2,144,14
"4760","PH",4,3,"RA","RA8",2,84,14
"4761","PH",4,4,"RA","RA8",1,206,14
"4762","PH",4,1,"RV","RV3",3,131,14
"4763","PH",4,2,"RV","RV3",1,76,14
"4764","PH",4,3,"RV","RV3",1,73,14
"4765","PH",4,5,"RV","RV3",2,114,14
"4766","PH",4,1,"RV","RV4",2,91,14
"4767","PH",4,4,"RV","RV4",2,24,14
"4768","PH",4,5,"RV","RV4",1,88,14
"4769","PH",4,2,"RV","RV8",1,174,14
"4770","PH",4,4,"RV","RV8",2,146,14
"4771","PH",4,3,"SA","SA7",2,32,14
"4772","PH",4,5,"SA","SA7",1,126,14
"4773","PH",4,2,"SA","SA8",2,78,14
"4774","PH",4,1,"SC","SC4",2,108,14
"4775","PH",4,2,"SC","SC4",2,68,14
"4776","PH",4,4,"SC","SC4",2,92,14
"4777","PH",4,5,"SC","SC4",1,87,14
"4778","PH",4,1,"SN","SN1",1,91,14
"4779","PH",4,2,"SN","SN1",2,62,14
"4780","PH",4,3,"SN","SN1",1,107,14
"4781","PH",4,5,"SN","SN1",2,170,14
"4782","PH",4,1,"SN","SN2",1,137,14
"4783","PH",4,2,"SN","SN2",1,124,14
"4784","PH",4,3,"SN","SN2",1,135,14
"4785","PH",4,4,"SN","SN2",1,46,14
"4786","PH",4,1,"SN","SN3",2,138,14
"4787","PH",4,2,"SN","SN3",2,170,14
"4788","PH",4,4,"SN","SN3",2,79,14
"4789","PH",4,6,"SN","SN3",1,105,14
"4790","PH",4,7,"SN","SN3",1,154,14
"4791","PH",4,8,"SN","SN3",2,211,14
"4792","PH",4,9,"SN","SN3",2,109,14
"4793","PH",4,10,"SN","SN3",2,105,14
"4794","PH",4,1,"SN","SN4",2,158,14
"4795","PH",4,3,"SN","SN4",2,10,14
"4796","PH",4,4,"SN","SN4",1,104,14
"4797","PH",4,5,"SN","SN4",2,94,14
"4798","PH",4,3,"SR","SR2",1,147,14
"4799","PH",4,2,"VE","VE10",1,94,14
"4800","PH",4,3,"VE","VE10",2,80,14
"4801","PH",4,4,"VE","VE10",1,65,14
"4802","PH",4,5,"VE","VE10",1,170,14
"4803","PH",4,2,"VE","VE5",1,90,14
"4804","PH",4,3,"VE","VE5",2,159,14
"4805","PH",4,4,"VE","VE5",2,117,14
"4806","PH",4,5,"VE","VE5",2,77,14
"4807","PH",4,1,"VE","VE7",2,34,14
"4808","PH",4,2,"VE","VE7",2,124,14
"4809","PH",4,3,"VE","VE7",2,133,14
"4810","PH",4,5,"VE","VE7",1,70,14
"4811","PH",4,1,"VI","VI3",2,137,14
"4812","PH",4,2,"VI","VI3",1,132,14
"4813","PH",4,5,"VI","VI3",1,152,14
"4814","PH",4,2,"VI","VI4",1,128,14
"4815","PH",4,3,"VI","VI4",1,165,14
"4816","PH",4,1,"VI","VI5",2,128,14
"4817","PH",4,4,"VI","VI5",2,83,14
"4818","PH",4,5,"VI","VI5",2,96,14
"4819","PH",4,1,"WL","WL3",1,119,14
"4820","PH",4,2,"WL","WL3",1,59,14
"4821","PH",4,3,"WL","WL3",2,141,14
"4822","PH",4,4,"WL","WL3",2,105,14
"4823","PH",4,5,"WL","WL3",1,82,14
"4824","PH",4,2,"WL","WL8",2,119,14
"4825","PH",4,3,"WL","WL8",1,26,14
"4826","PH",4,4,"WL","WL8",2,65,14
"4827","PH",4,1,"WV","WV2",2,92,14
"4828","PH",4,2,"WV","WV2",2,120,14
"4829","PH",4,3,"WV","WV2",1,152,14
"4830","PH",4,4,"WV","WV2",1,18,14
"4831","PH",4,5,"WV","WV2",1,59,14
"4832","PH",4,1,"WV","WV6",1,142,14
"4833","PH",4,2,"WV","WV6",1,145,14
"4834","PH",4,3,"WV","WV6",2,124,14
"4835","PH",4,4,"WV","WV6",1,139,14
"4836","PH",4,5,"WV","WV6",1,88,14
"4837","PH",4,3,"ZE","ZE1",2,68,14
"4838","PH",4,1,"ZE","ZE4",2,171,14
"4839","PH",4,2,"ZE","ZE4",2,90,14
"4840","PH",4,3,"ZE","ZE4",1,142,14
"4841","PH",4,4,"ZE","ZE4",2,104,14
"4842","PH",4,5,"ZE","ZE4",2,173,14
"4843","PH",4,1,"ZE","ZE6",2,104,14
"4844","PH",4,2,"ZE","ZE6",2,109,14
"4845","PH",4,3,"ZE","ZE6",1,107,14
"4846","PH",4,4,"ZE","ZE6",2,149,14
"4847","PH",4,5,"ZE","ZE6",2,171,14
"4848","PH",1,3,"AK","AK9",2,147,15
"4849","PH",1,4,"AK","AK9",1,142,15
"4850","PH",1,5,"AK","AK9",2,155,15
"4851","PH",1,1,"BA","BA2",1,111,15
"4852","PH",1,4,"BA","BA2",2,135,15
"4853","PH",1,5,"BA","BA2",2,110,15
"4854","PH",1,4,"BA","BA3",1,180,15
"4855","PH",1,5,"BA","BA3",2,187,15
"4856","PH",1,2,"BA","BA5",2,74,15
"4857","PH",1,3,"BA","BA5",1,74,15
"4858","PH",1,1,"BC","BC3",2,168,15
"4859","PH",1,3,"BC","BC3",2,204,15
"4860","PH",1,4,"BC","BC3",1,110,15
"4861","PH",1,5,"BC","BC3",1,202,15
"4862","PH",1,4,"BC","BC6",1,156,15
"4863","PH",1,5,"BC","BC6",2,148,15
"4864","PH",1,5,"BK","BK2",1,180,15
"4865","PH",1,5,"BK","BK3",2,136,15
"4866","PH",1,2,"BK","BK5",1,145,15
"4867","PH",1,3,"BK","BK5",2,199,15
"4868","PH",1,4,"BK","BK5",2,142,15
"4869","PH",1,5,"BK","BK5",2,86,15
"4870","PH",1,1,"BL","BL1",2,142,15
"4871","PH",1,5,"BL","BL1",1,115,15
"4872","PH",1,2,"BL","BL2",2,156,15
"4873","PH",1,5,"BL","BL2",2,141,15
"4874","PH",1,2,"BR","BR3",1,90,15
"4875","PH",1,1,"BR","BR7",1,226,15
"4876","PH",1,4,"BR","BR7",2,186,15
"4877","PH",1,5,"BR","BR7",1,158,15
"4878","PH",1,3,"CA","CA3",1,137,15
"4879","PH",1,4,"CA","CA3",2,136,15
"4880","PH",1,5,"CA","CA3",1,90,15
"4881","PH",1,1,"CA","CA4",1,146,15
"4882","PH",1,2,"CA","CA4",1,147,15
"4883","PH",1,4,"CA","CA4",2,236,15
"4884","PH",1,5,"CA","CA4",1,93,15
"4885","PH",1,3,"CC","CC2",1,98,15
"4886","PH",1,4,"CC","CC2",2,142,15
"4887","PH",1,5,"CC","CC2",2,140,15
"4888","PH",1,5,"CC","CC7",2,209,15
"4889","PH",1,3,"CP","CP9",2,81,15
"4890","PH",1,5,"CR","CR2",2,127,15
"4891","PH",1,4,"CR","CR3",2,121,15
"4892","PH",1,5,"CR","CR4",2,204,15
"4893","PH",1,3,"CY","CY6",2,130,15
"4894","PH",1,4,"DE","DE2",1,186,15
"4895","PH",1,3,"DE","DE4",2,161,15
"4896","PH",1,4,"DE","DE4",2,86,15
"4897","PH",1,5,"DE","DE4",2,181,15
"4898","PH",1,5,"DE","DE5",2,131,15
"4899","PH",1,4,"DE","DE6",1,82,15
"4900","PH",1,5,"DE","DE6",1,128,15
"4901","PH",1,2,"FB","FB3",2,74,15
"4902","PH",1,4,"FB","FB3",2,202,15
"4903","PH",1,5,"FB","FB3",1,94,15
"4904","PH",1,4,"FB","FB9",2,145,15
"4905","PH",1,3,"FW","FW3",2,143,15
"4906","PH",1,1,"GA","GA1",2,183,15
"4907","PH",1,2,"GA","GA1",2,177,15
"4908","PH",1,3,"GA","GA1",1,158,15
"4909","PH",1,4,"GA","GA1",2,133,15
"4910","PH",1,2,"GA","GA3",2,158,15
"4911","PH",1,4,"GA","GA3",1,96,15
"4912","PH",1,5,"GA","GA3",1,136,15
"4913","PH",1,1,"GP","GP2",1,78,15
"4914","PH",1,2,"GP","GP2",2,147,15
"4915","PH",1,5,"GP","GP2",2,178,15
"4916","PH",1,4,"HC","HC1",2,83,15
"4917","PH",1,5,"HC","HC1",1,111,15
"4918","PH",1,5,"HP","HP1",1,116,15
"4919","PH",1,3,"KL","KL10",2,134,15
"4920","PH",1,5,"KL","KL11",2,97,15
"4921","PH",1,3,"KL","KL12",2,136,15
"4922","PH",1,5,"KL","KL13",2,125,15
"4923","PH",1,4,"KL","KL14",2,123,15
"4924","PH",1,5,"KL","KL14",1,104,15
"4925","PH",1,1,"KL","KL6",2,97,15
"4926","PH",1,4,"KL","KL6",1,84,15
"4927","PH",1,5,"KL","KL6",1,190,15
"4928","PH",1,5,"KL","KL7",2,142,15
"4929","PH",1,4,"KM","KM1",2,107,15
"4930","PH",1,4,"KM","KM10",1,129,15
"4931","PH",1,1,"LA","LA10",2,172,15
"4932","PH",1,4,"LA","LA10",1,187,15
"4933","PH",1,5,"LA","LA10",1,78,15
"4934","PH",1,3,"LA","LA5",1,155,15
"4935","PH",1,3,"LA","LA8",1,112,15
"4936","PH",1,4,"LA","LA8",1,171,15
"4937","PH",1,5,"LA","LA8",2,141,15
"4938","PH",1,4,"LC","LC1",2,113,15
"4939","PH",1,4,"LC","LC2",2,151,15
"4940","PH",1,4,"OK","OK1",2,197,15
"4941","PH",1,2,"OL","OL1",1,169,15
"4942","PH",1,5,"OL","OL1",2,227,15
"4943","PH",1,1,"OR","OR1",1,144,15
"4944","PH",1,5,"OR","OR1",2,102,15
"4945","PH",1,2,"PA","PA1",2,95,15
"4946","PH",1,5,"PA","PA1",2,147,15
"4947","PH",1,5,"PA","PA4",2,102,15
"4948","PH",1,3,"PF","PF1",1,161,15
"4949","PH",1,4,"PF","PF1",2,155,15
"4950","PH",1,5,"PF","PF1",2,89,15
"4951","PH",1,4,"PF","PF2",1,161,15
"4952","PH",1,5,"PF","PF2",1,192,15
"4953","PH",1,5,"PF","PF4",2,123,15
"4954","PH",1,5,"PL","PL1",1,57,15
"4955","PH",1,2,"PL","PL11",2,123,15
"4956","PH",1,3,"PL","PL11",1,150,15
"4957","PH",1,5,"PL","PL11",2,141,15
"4958","PH",1,2,"PL","PL4",1,93,15
"4959","PH",1,4,"PL","PL4",2,191,15
"4960","PH",1,1,"PL","PL7",1,164,15
"4961","PH",1,3,"RA","RA8",2,211,15
"4962","PH",1,1,"RV","RV4",2,137,15
"4963","PH",1,3,"RV","RV4",2,84,15
"4964","PH",1,4,"RV","RV4",1,96,15
"4965","PH",1,5,"RV","RV4",2,135,15
"4966","PH",1,2,"RV","RV8",1,114,15
"4967","PH",1,4,"RV","RV8",2,98,15
"4968","PH",1,5,"RV","RV8",1,137,15
"4969","PH",1,5,"SA","SA5",1,102,15
"4970","PH",1,1,"SA","SA7",2,291,15
"4971","PH",1,3,"SA","SA7",2,225,15
"4972","PH",1,4,"SC","SC4",1,151,15
"4973","PH",1,1,"SN","SN1",1,143,15
"4974","PH",1,2,"SN","SN1",2,145,15
"4975","PH",1,3,"SN","SN1",2,86,15
"4976","PH",1,5,"SN","SN1",2,104,15
"4977","PH",1,1,"SN","SN2",1,109,15
"4978","PH",1,3,"SN","SN2",1,205,15
"4979","PH",1,4,"SN","SN2",1,135,15
"4980","PH",1,5,"SN","SN2",2,86,15
"4981","PH",1,4,"SN","SN3",2,70,15
"4982","PH",1,4,"SN","SN4",1,145,15
"4983","PH",1,5,"SN","SN4",2,118,15
"4984","PH",1,3,"SR","SR2",1,148,15
"4985","PH",1,5,"SR","SR2",2,83,15
"4986","PH",1,5,"SR","SR3",1,142,15
"4987","PH",1,4,"VE","VE10",1,89,15
"4988","PH",1,5,"VE","VE10",2,139,15
"4989","PH",1,5,"VE","VE5",1,180,15
"4990","PH",1,5,"VE","VE7",2,110,15
"4991","PH",1,5,"VI","VI3",2,1,15
"4992","PH",1,5,"VI","VI5",2,156,15
"4993","PH",1,1,"WL","WL8",1,135,15
"4994","PH",1,5,"WL","WL8",4,148,15
"4995","PH",1,3,"WV","WV2",1,64,15
"4996","PH",1,4,"WV","WV2",1,205,15
"4997","PH",1,3,"ZE","ZE1",2,167,15
"4998","PH",1,4,"ZE","ZE4",1,68,15
"4999","PH",2,1,"AK","AK6",1,158,15
"5000","PH",2,2,"AK","AK6",2,117,15
"5001","PH",2,1,"AK","AK9",2,71,15
"5002","PH",2,3,"AK","AK9",2,113,15
"5003","PH",2,4,"AK","AK9",2,165,15
"5004","PH",2,1,"BA","BA2",2,142,15
"5005","PH",2,1,"BA","BA3",1,102,15
"5006","PH",2,3,"BA","BA3",2,202,15
"5007","PH",2,1,"BA","BA5",2,145,15
"5008","PH",2,2,"BA","BA5",2,151,15
"5009","PH",2,4,"BA","BA5",1,150,15
"5010","PH",2,5,"BA","BA5",2,180,15
"5011","PH",2,1,"BC","BC3",1,147,15
"5012","PH",2,1,"BC","BC6",2,111,15
"5013","PH",2,2,"BC","BC6",1,128,15
"5014","PH",2,3,"BC","BC6",1,166,15
"5015","PH",2,5,"BC","BC6",1,66,15
"5016","PH",2,1,"BC","BC8",2,165,15
"5017","PH",2,2,"BC","BC8",1,22,15
"5018","PH",2,3,"BC","BC8",2,95,15
"5019","PH",2,1,"BK","BK2",2,107,15
"5020","PH",2,2,"BK","BK2",1,112,15
"5021","PH",2,4,"BK","BK2",2,107,15
"5022","PH",2,1,"BK","BK3",1,176,15
"5023","PH",2,3,"BK","BK3",1,169,15
"5024","PH",2,1,"BK","BK5",1,90,15
"5025","PH",2,3,"BK","BK5",1,85,15
"5026","PH",2,1,"BL","BL1",1,150,15
"5027","PH",2,2,"BL","BL1",2,133,15
"5028","PH",2,3,"BL","BL1",1,105,15
"5029","PH",2,4,"BL","BL1",1,122,15
"5030","PH",2,1,"BL","BL2",2,108,15
"5031","PH",2,3,"BL","BL2",1,107,15
"5032","PH",2,4,"BL","BL2",1,141,15
"5033","PH",2,5,"BL","BL2",2,129,15
"5034","PH",2,1,"BL","BL3",2,135,15
"5035","PH",2,2,"BL","BL3",2,141,15
"5036","PH",2,3,"BL","BL3",2,126,15
"5037","PH",2,4,"BL","BL3",1,145,15
"5038","PH",2,5,"BL","BL3",2,120,15
"5039","PH",2,4,"BR","BR3",2,105,15
"5040","PH",2,1,"BR","BR7",1,159,15
"5041","PH",2,3,"BR","BR7",1,9,15
"5042","PH",2,5,"BR","BR7",1,165,15
"5043","PH",2,1,"CA","CA3",1,127,15
"5044","PH",2,2,"CA","CA3",2,125,15
"5045","PH",2,4,"CA","CA3",1,168,15
"5046","PH",2,3,"CA","CA4",2,99,15
"5047","PH",2,1,"CB","CB1",2,140,15
"5048","PH",2,2,"CB","CB1",1,153,15
"5049","PH",2,3,"CB","CB1",2,141,15
"5050","PH",2,4,"CB","CB1",2,130,15
"5051","PH",2,1,"CC","CC2",2,184,15
"5052","PH",2,3,"CC","CC2",1,140,15
"5053","PH",2,4,"CC","CC2",2,127,15
"5054","PH",2,5,"CC","CC2",1,150,15
"5055","PH",2,1,"CC","CC4",1,166,15
"5056","PH",2,2,"CC","CC4",1,102,15
"5057","PH",2,3,"CC","CC4",2,138,15
"5058","PH",2,4,"CC","CC4",1,219,15
"5059","PH",2,5,"CC","CC4",2,170,15
"5060","PH",2,2,"CC","CC7",1,176,15
"5061","PH",2,5,"CC","CC7",2,156,15
"5062","PH",2,2,"CL","CL1",1,238,15
"5063","PH",2,5,"CP","CP24",1,123,15
"5064","PH",2,1,"CP","CP26",1,189,15
"5065","PH",2,2,"CP","CP26",2,96,15
"5066","PH",2,3,"CP","CP26",2,211,15
"5067","PH",2,4,"CP","CP26",1,119,15
"5068","PH",2,1,"CP","CP9",1,88,15
"5069","PH",2,2,"CP","CP9",2,185,15
"5070","PH",2,3,"CP","CP9",2,130,15
"5071","PH",2,4,"CP","CP9",1,87,15
"5072","PH",2,1,"CR","CR2",1,173,15
"5073","PH",2,2,"CR","CR2",2,147,15
"5074","PH",2,4,"CR","CR2",1,173,15
"5075","PH",2,1,"CR","CR3",1,123,15
"5076","PH",2,2,"CR","CR3",1,120,15
"5077","PH",2,4,"CR","CR3",1,170,15
"5078","PH",2,1,"CR","CR4",2,125,15
"5079","PH",2,2,"CR","CR4",2,218,15
"5080","PH",2,3,"CR","CR4",1,135,15
"5081","PH",2,4,"CR","CR4",1,106,15
"5082","PH",2,5,"CR","CR4",1,157,15
"5083","PH",2,2,"CY","CY6",1,137,15
"5084","PH",2,4,"CY","CY6",1,171,15
"5085","PH",2,5,"CY","CY6",2,139,15
"5086","PH",2,2,"DE","DE2",1,108,15
"5087","PH",2,4,"DE","DE2",1,109,15
"5088","PH",2,5,"DE","DE2",2,156,15
"5089","PH",2,1,"DE","DE4",2,164,15
"5090","PH",2,2,"DE","DE4",2,160,15
"5091","PH",2,4,"DE","DE4",1,171,15
"5092","PH",2,5,"DE","DE4",2,167,15
"5093","PH",2,2,"DE","DE5",2,110,15
"5094","PH",2,3,"DE","DE5",2,170,15
"5095","PH",2,5,"DE","DE5",2,151,15
"5096","PH",2,1,"DE","DE6",1,39,15
"5097","PH",2,3,"DE","DE6",2,171,15
"5098","PH",2,1,"FB","FB3",2,126,15
"5099","PH",2,2,"FB","FB3",2,149,15
"5100","PH",2,3,"FB","FB3",2,70,15
"5101","PH",2,4,"FB","FB3",1,141,15
"5102","PH",2,5,"FB","FB3",2,149,15
"5103","PH",2,2,"FB","FB9",2,69,15
"5104","PH",2,1,"FW","FW10",2,129,15
"5105","PH",2,1,"FW","FW3",2,112,15
"5106","PH",2,2,"FW","FW3",1,135,15
"5107","PH",2,1,"GA","GA1",2,135,15
"5108","PH",2,5,"GA","GA1",2,173,15
"5109","PH",2,1,"GA","GA2",1,82,15
"5110","PH",2,2,"GA","GA2",1,158,15
"5111","PH",2,3,"GA","GA2",1,145,15
"5112","PH",2,4,"GA","GA2",2,155,15
"5113","PH",2,1,"GA","GA3",2,166,15
"5114","PH",2,3,"GA","GA3",1,204,15
"5115","PH",2,1,"GP","GP1",2,87,15
"5116","PH",2,2,"GP","GP1",2,138,15
"5117","PH",2,3,"GP","GP1",1,138,15
"5118","PH",2,2,"GP","GP2",1,161,15
"5119","PH",2,3,"GP","GP2",1,157,15
"5120","PH",2,1,"HC","HC1",1,197,15
"5121","PH",2,2,"HC","HC1",1,93,15
"5122","PH",2,3,"HC","HC1",1,138,15
"5123","PH",2,1,"HC","HC2",1,203,15
"5124","PH",2,2,"HC","HC2",1,113,15
"5125","PH",2,3,"HC","HC2",1,164,15
"5126","PH",2,5,"HC","HC2",1,91,15
"5127","PH",2,1,"HP","HP1",1,169,15
"5128","PH",2,1,"KL","KL10",1,158,15
"5129","PH",2,2,"KL","KL10",2,207,15
"5130","PH",2,1,"KL","KL11",2,162,15
"5131","PH",2,3,"KL","KL11",1,127,15
